Fay Weldon,The Life and Loves of a She Devil,,English,,"Ruth Patchett never thought of herself as particularly devilish. Rather the opposite in fact -- simply a tall, not terribly attractive woman living a quiet life as a wife and mother in a respectable suburb. But when she discovers that her husband is having a passionate affair with the lovely romantic novelist Mary Fisher, she is so seized by envy that she becomes truly diabolic. Within weeks she has burnt down the family home, collected the insurance, made love to the local drunk and embarked on a course of destruction and revenge. A blackly comic satire of the war of the sexes, LIFE AND LOVES OF A SHE DEVIL is the fantasy of the wronged woman made real.",She Devil #1,,10/30/83,February 1st 1995,[],Paperback,"['Fiction', 'Feminism', 'Humor', 'Contemporary', 'Classics', 'Literature', 'British Literature', 'Novels', 'Womens', 'Literary Fiction']",,9780340589359,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419181143l/135048.jpg,3.77,[],100.0,1.0,,135048.The_Life_and_Loves_of_a_She_Devil,,,,,91.0,4425.0,256,,Sceptre,"['1079', '1722', '1218', '320', '86']",,,[],,
Fay Weldon,Puffball,,,,"When Richard and Liffey buy their dream cottage in the country, they little know what Nature has in store for them. While Richard sows wild oats in London, pregnant Liffey has to face alone the mysterious workings of her body — and the terrifying, primitive malevolence of her witch-neighbour, Mabs.",,,11/06/80,"women writers

574 books — 276 voters
25 Neglected Reads For Halloween

25 books — 1 voter",[],,"['Fiction', 'Literary Fiction', 'Novels', 'Feminism', 'Contemporary', 'Horror', 'Roman', 'British Literature', 'Womens']",,9780340599174,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1179545111l/930014.jpg,3.73,[],92.0,1.0,,930014.Puffball,,,,,92.0,606.0,,,,"['134', '231', '192', '43', '6']",,,[],,
Fay Weldon,Letters to Alice: On First Reading Jane Austen,,English,,"Inspired by a series of instructive letters written by Austen to a novel-writing niece, Letters to Alice is an epistolary novel in which an important modern writer responds to her niece's complaint that Jane Austen is boring and irrelevant. By turns passionate and ironic, ""Aunt Fay"" makes Alice think--not only about books and literature, but also life and culture.
",,,1984,November 9th 1999,[],Paperback,"['Nonfiction', 'Books About Books', 'Writing', 'Essays', 'Literature', 'Contemporary', 'Literary Criticism', 'Womens', 'Read For School', '20th Century']",,9780786706884,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172052816l/135046.jpg,3.37,[],22.0,1.0,,135046.Letters_to_Alice,,,,,76.0,991.0,160,,Basic Books,"['198', '293', '262', '157', '81']",,,[],,
Fay Weldon,Down Among the Women,,English,,"Follow Wanda, the tough 1930s radical, her daughter Scarlet, unmarried, pregnant and frightened, and Scarlet's friends -- born victims, snobs, obsessive lovers -- in their absurd, nightmarish, often hilariously awful liaisons.",,,11/06/71,August 30th 2005,[],Paperback,"['Fiction', 'Feminism', 'Literary Fiction', 'Womens', 'Novels', '20th Century', 'Contemporary', 'British Literature']",,9780897331166,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1396837801l/619825.jpg,3.8,[],84.0,1.0,,619825.Down_Among_the_Women,,,,,94.0,440.0,222,,Chicago Review Press,"['100', '183', '130', '22', '5']",,,[],,
Fay Weldon,Female Friends,,English,,"In this brilliantly witty, caustic yet compassionate novel, Fay Weldon explores the lives of three friends: Majorie, Grace and Chloe, who met as children during the evacuation of waretime London. Their unusual friendship survives despite shared lovers, turbulent marriages, and clamoring children.",,,11/06/74,May 1st 1993,[],Paperback,"['Fiction', 'Literary Fiction', 'Novels', '20th Century', 'Feminism', 'Contemporary', 'British Literature', 'Literature']",,9780897332903,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1182312169l/1258620.jpg,3.62,[],83.0,1.0,,1258620.Female_Friends,,,,,88.0,305.0,236,,Academy Chicago Publishers,"['60', '109', '99', '33', '4']",,,[],,
FayJay,The Student Prince,,English,,"A modern day (BBC) Merlin AU set at the University of St Andrews, featuring teetotal kickboxers, secret wizards, magnificent bodyguards of various genders, irate fairies, imprisoned dragons, crumbling gothic architecture, arrogant princes, adorable engineering students, stolen gold, magical doorways, attempted assassination, drunken students, shaving foam fights, embarrassing mornings after, The Hammer Dance, duty, responsibility, friendship and true love...145,248 Words Complete",The Student Prince #1,,,July 10th 2010,['Merlin'],ebook,"['Fantasy', 'M M Romance', 'Romance', 'Fan Fiction', 'Magic', 'LGBT', 'Paranormal', 'Contemporary', 'Humor', 'College']",,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400436772l/17277854.jpg,4.28,[],99.0,1.0,,17277854-the-student-prince,,,,,94.0,4208.0,333,,Archive of Our Own,"['2291', '1199', '451', '148', '119']",,,"['St. Andrews, Fife, Scotland']",,
Faye Kellerman,The Ritual Bath,,English,,"Detective Peter Decker of the LAPD is stunned when he gets the report. Someone has shattered the sanctuary of a remote yeshiva community in the California hills with an unimaginable crime. One of the women was brutally raped as she returned from the mikvah, the bathhouse where the cleansing ritual is performed.The crime was called in by Rina Lazarus, and Decker is relieved to discover that she is a calm and intelligent witness. She is also the only one in the sheltered community willing to speak of this unspeakable violation. As Rina tries to steer Decker through the maze of religious laws, the two grow closer. But before they get to the bottom of the horrendous crime, revelations come to light that are so shocking that they threaten to come between the hard-nosed cop and the deeply religious woman with whom he has become irrevocably linked.",Peter Decker/Rina Lazarus #1,,05/30/86,February 3rd 2004,[],Paperback,"['Mystery', 'Fiction', 'Crime', 'Thriller', 'Mystery Thriller', 'Jewish', 'Suspense', 'Detective', 'Romance', 'Audiobook']",,9780060563752,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1326484814l/104106.jpg,3.94,"['Macavity Award for Best First Mystery Novel (1987)', 'Anthony Award Nominee for Best First Novel (1987)']",100.0,2.0,,104106.The_Ritual_Bath,,,,,94.0,15128.0,352,,Harper Paperbacks,"['4562', '6171', '3477', '696', '222']",,,[],,
"Faye Perozich, Anne Rice (Original Story), John Bolton (Illustrator), Daerick Gröss (Illustrator)",Anne Rice's The Vampire Lestat: A Graphic Novel,,English,,"Collected for the first time, here are the twelve extraordinary illustrated volumes that form the graphic novel of THE VAMPIRE LESTAT. Evocative full-color paintings and an artful abridgment of the original text capture the inimitable spirit and atmosphere of this passionate, complex, and thrilling tale.The story begins in our own time with Lestat, tall, blond, and handsome, a world-renowned rock star. His gifts are timeless, his youth never withers. But he was not always the powerful and famous child of darkness. Before his long earth-encrusted sleep, he was an aristocrat in the heady days of pre-Revolutionary France. It was then that he came face-to-face with the incarnation of evil and the temptations of love that he has ravenously pursued through time. Where it has led him and what he has become is the heart of the tale that has captured millions of readers.",,,10/29/89,November 30th 1991,"['Louis de Pointe du Lac', 'Lestat de Lioncourt']",Paperback,"['Horror', 'Vampires', 'Fantasy', 'Graphic Novels', 'Fiction', 'Comics', 'Paranormal', 'Supernatural', 'Graphic Novels Comics', 'Urban Fantasy']",,9780345373946,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387712269l/43808.jpg,4.2,[],247.0,3.0,,43808.Anne_Rice_s_The_Vampire_Lestat,,,,,96.0,72247.0,404,,Ballantine Books,"['33879', '22937', '12520', '2158', '753']",,,[],,
Faye Perozich;Anne Rice;Daerick Gross,Anne Rice's the Vampire Lestat,A Graphic Novel,,Humor,Lestat recounts the story of how he became a vampire in eighteenth-century France,,,,1991.0,,,,0345373944,9780345373946,,http://books.google.com/books/content?id=J51bOQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.19,,,,,,,,,,,,404.0,,,,67983.0,,,,
Faïza Guène;Sarah Adams,Kiffe Kiffe Tomorrow,,,Fiction,"Struggling with an overworked mother, an absent father, and the challenges of life within the infamous Paradise projects of suburban Paris, fifteen-year-old French Muslim Doria endures a parade of social workers, experiences a first kiss, and assumes a philosophical outlook regarding her circumstances. A first novel. Original. 75,000 first printing.",,,,2006.0,,,,0156030489,9780156030489,,http://books.google.com/books/content?id=fv8tvgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.38,,,,,,,,,,,,179.0,,,,1026.0,,,,
Federica de Cesco,Feuerfrau,,German,,,,,06/01/01,,[],,[],,9783442435289,,,4.09,[],94.0,1.0,,2171355.Feuerfrau,,,,,95.0,22.0,,,,"['9', '7', '5', '1', '0']",,,[],,
Federico Campagna (Goodreads Author),"The Last Night: Anti-Work, Atheism, Adventure",,English,,"Our secular society seems to have finally found its new God: Work. As technological progress makes human labor superfluous, and over-production destroys both the economy and the planet, Work remains stronger than ever as a mantra of universal submission. This book develops a fully-fledged theory of radical atheism, advocating a disrespectful, opportunist squandering of obedience. By replacing hope and faith with adventure, The Last Night of our lives might finally become the first morning of an autonomous future.",,,10/25/13,November 7th 2013,[],Paperback,"['Philosophy', 'Politics', 'Nonfiction', 'Economics']",,9781782791959,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377714429l/18357651.jpg,3.47,[],100.0,1.0,,18357651-the-last-night,,,,,83.0,58.0,106,,Zero Books,"['13', '14', '21', '7', '3']",,,[],,
Federico Garcia Lorca,Lorca & Jiménez,,,Literary Criticism,"A collection of poems by two great twentieth-century poets, both in the original Spanish and in powerful English translations by Robert Bly. ""The two finest Spanish poets of this centurytwo of the greatest in any countrytheir verses fashioned into English by a third brilliant poet; could one who loves poetry ask for more?""Long Beach INDEPENDENT.",,,,1997.0,,,,0807062138,9780807062135,,http://books.google.com/books/content?id=GWmpEcL4jxwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.35,,,,,,,,,,,,208.0,,,,112.0,,,,
Federico García Lorca,The Selected Poems of Federico García Lorca,,,Poetry,A reissue of a landmark poetry volume with a new introduction by Pulitzer Prize winner W. S. Merwin. Bilingual.,,,,2005.0,,,,0811216225,9780811216227,,http://books.google.com/books/content?id=XKcd-MOPnR4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,4.31,,,,,,,,,,,,186.0,,,,6163.0,,,,
Federico García Lorca,Romancero gitano,,Spanish,,"El ""Romancero gitano"" difunde el nombre de su autor por todo el ámbito de la literatura de nuestra lengua. Aclara el poeta que ""aunque se llama gitano, es el poema de Andalucía porque el gitano es lo más elevado, lo más profundo, lo más aristocrático, lo más representativo de su modo y el que guarda el ascua, la sangre y el alfabeto de la verdad andaluza y universal"".",,,10/29/28,March 28th 2006,[],Paperback,"['Poetry', 'Classics', 'Spanish Literature', 'Spain', 'Fiction', '20th Century', 'Literature', 'European Literature', 'College']",,9789871165292,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386912251l/31602.jpg,4.18,[],189.0,2.0,,31602.Romancero_gitano,,,,,95.0,6012.0,82,,Agebe,"['2786', '1916', '992', '240', '78']",,,[],,
"Federico García Lorca, Allen Josephs (Editor), Juan Caballero (Editor)",Bodas de sangre,,Spanish,,"El tema de esta obra surgio a raiz de una noticia aparecida en prensa: dos amantes se fugan en la vispera de la boda de la mujer con otro hombre. Garia Lorca convierte la realidad en poesia. En su obra hay ansias de libertad, andalucismo, simbolismo y muerte, pero por encima de todo, poesia dramatica. Bodas de sangre es, pues, una obra teatral donde las desgarradas pasiones de sus protagonistas se desatan ante la atenta mirada de la luna, personificacion hermosa y terrible de la muerte.",,,10/28/32,2005,"['La Madre', 'La Novia', 'La Suegra', 'La Mujer de Leonardo', 'La Criada', 'Leonardo', 'La Luna', 'La Muerte (como Mendiga)']",Paperback,"['Plays', 'Classics', 'Spanish Literature', 'Drama', 'Theatre', 'Spain', 'Poetry', 'School', 'Fiction', 'Literature']",,9788437605609,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386923336l/77903.jpg,3.86,[],279.0,3.0,,77903.Bodas_de_sangre,,,,,91.0,14281.0,176,,Cátedra,"['4311', '5103', '3643', '962', '262']",,,[],,
"Federico García Lorca, Allen Josephs, Juan Caballero",Poema del Cante Jondo / Romancero Gitano,,Spanish,,"Estas dos obras representan la transfiguracion poetica del tema de Andalucia, en tono puramente lirico en la primera y con acentos dramaticos en la segunda. Suponen la cima esencial de la poesia de Lorca y han conseguido un exito y un arraigo en la tradicion literaria mayor que ningun otro libro de sus companeros de generacion.",,,,January 1st 1992,[],Hardcover,"['Poetry', 'Spanish Literature', 'Spain']",,9788437601144,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328759616l/237815.jpg,4.17,[],88.0,1.0,,237815.Poema_del_Cante_Jondo_Romancero_Gitano,,,,,95.0,528.0,317,,Ediciones Catedra S.A.,"['247', '154', '102', '22', '3']",,,[],,
"Federico García Lorca, Antonio Sobejano-Moran, Paola Bianco",La casa de Bernarda Alba,,Spanish,,"The Focus Student Editions are designed for Spanish language courses in literature and culture. Prepared with non-native Spanish speakers in mind, these editions include an introduction (in Spanish), the complete work, and linguistic and cultural notes in Spanish, a current bibliography and study questions.This Focus student edition is a Spanish drama of women in the villages of Spain. The play centers on the events of a house in Andalusia during a period of mourning, in which Bernarda Alba wields total control over her five daughters.",,,10/28/45,May 1st 1945,[],Paperback,"['Plays', 'Classics', 'Spanish Literature', 'Drama', 'Theatre', 'Fiction', 'School', 'Spain', 'Literature', 'Read For School']",,9781585101436,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328758570l/22995.jpg,3.82,[],537.0,6.0,,22995.La_casa_de_Bernarda_Alba,,,,,91.0,19475.0,96,,Focus,"['5456', '7107', '5155', '1391', '366']",,,['Spain'],,
"Federico García Lorca, Christopher Maurer (Editor), Catherine Brown (Translator)",Collected Poems,,Spanish,,"A revised edition of this major writer's complete poetical work""And I who was walkingwith the earth at my waist,saw two snowy eaglesand a naked girl.The one was the otherand the girl was neither.""--from ""Qasida of the Dark Doves""Federico García Lorca is the greatest poet of twentieth-century Spain and one of the world's most influential modernist writers. Christopher Maurer, a leading Lorca scholar and editor, has substantially revised FSG's earlier edition of the collected poems of this charismatic and complicated figure, who--as Maurer says in his illuminating Introduction--""spoke unforgettably of all that most interests us: the otherness of nature, the demons of personal identity and artistic creation, sex, childhood, and death.""",,,11/06/62,August 12th 2002,[],Hardcover,"['Poetry', 'Spanish Literature', 'Spain', 'Literature', 'Classics', '20th Century', 'Poetry Plays', 'Literary Fiction', 'LGBT', 'Queer']",,9780374126155,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312012190l/22990.jpg,4.47,[],55.0,1.0,,22990.Collected_Poems,,,,,98.0,3133.0,960,,"Farrar, Straus and Giroux","['1908', '861', '307', '46', '11']",,,[],,
"Federico García Lorca, Norman Thomas di Giovanni",In Search of Duende,,English,,"In his lecture ""Play and the Theory of Duende,"" he says, "". . .there are no maps nor disciplines to help us find the duende. We only know that he burns the blood like a poultice of broken glass, that he exhausts, that he rejects all the sweet geometry we have learned. . . ."" The duende is portrayed by Lorca as a demonic earth spirit containing irrationality, earthiness, and a heightened awareness of death. In Search of Duende gathers Lorca's writings about the duende and about three art forms most susceptible to it: dance, music, and the bullfight. A full bilingual sampling of Lorca's poetry is also included, with special attention to poems arising from traditional Spanish verse forms. The result is an excellent introduction to Lorca's poetry and prose for American readers.",,,1933,April 17th 1998,[],Paperback,"['Poetry', 'Nonfiction', 'Essays', 'Literary Criticism', 'Spanish Literature', 'Spain', 'Philosophy', 'Literature', 'Art', '20th Century']",,9780811213769,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389089623l/31580.jpg,4.29,[],3.0,1.0,,31580.In_Search_of_Duende,,,,,96.0,795.0,99,,New Directions,"['414', '240', '109', '24', '8']",,,[],,
"Federico García Lorca, W.S. Merwin (Translator), Donald M. Allen (Translator)",The Selected Poems,,English,,"The Selected Poems of Federico García Lorca has introduced generations of readers to mesmerizing poetry since 1955. Lorca (1898-1937) is admired all over the world for the lyricism, immediacy and clarity of his poetry, as well as for his ability to encompass techniques of the symbolist movement with deeper psychological shadings. But Lorca's poems are, most of all, admired for their beauty. Undercurrents of his major influences--Spanish folk traditions from his native Andalusia and Granada, gypsy ballads, and his friends the surrealists Salvador Dali and Luis Bunuel--stream throughout Lorca's work. Poets represented here as translators are as diverse as Stephen Spender, Langston Hughes, Ben Belitt, William Jay Smith, and W.S. Merwin.",,,11/06/36,2005,[],Paperback,"['Poetry', 'Spanish Literature', 'Spain', 'Classics', 'Literature', 'Fiction', '20th Century', 'Literary Fiction', 'LGBT', 'Latin American']",,9780811216227,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391057370l/22992.jpg,4.32,[],92.0,1.0,,22992.The_Selected_Poems,,,,,97.0,7657.0,186,,New Directions,"['3927', '2514', '999', '163', '54']",,,[],,
Federico García Lorca;Christopher Maurer;Catherine Brown,Selected Verse,Revised Bilingual Edition,,Poetry,"Gathers poems ranging from the playful to the elegaic, and includes English translations and the original Spanish texts.",,,,2004.0,,,,0374528551,9780374528553,,http://books.google.com/books/content?id=iR2qE4iwXyEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.43,,,,,,,,,,,,432.0,,,,184.0,,,,
Federico García Lorca;Michael Dewell;Carmen Zapata,The House of Bernarda Alba and Other Plays,,,Repression (Psychology),"The revolutionary genius of Spanish theatre, Lorca brought vivid and tragic-poetry to the stage with these powerful dramas. All appeal for freedom and sexual and social equality, and are also passionate defences of the imagination.",,,,2001.0,,,,0141185759,9780141185750,,http://books.google.com/books/content?id=JOrGHAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.07,,,,,,,,,,,,169.0,,,,140.0,,,,
Federico García Lorca;Norman Thomas Di Giovanni,In Search of Duende,,,Poetry,"Federico Garcia Lorca was born in Spain in 1898 and executed in 1936, during the Spanish Civil War. The notion of ""duende""--a demonic earth spirit--became a fixation of Lorca's poetics over the course of his career. This book gathers Lorca's writings about the duende, and a full bilingual sampling of his poetry also is included, with special attention to poems arising from traditional Spanish verse forms.",,,,1998.0,,,,0811213765,9780811213769,,http://books.google.com/books/content?id=Tdw_76l_DnMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,4.3,,,,,,,,,,,,99.0,,,,599.0,,,,
Federico Moccia,Tre metri sopra il cielo,,Italian,,"Una grande storia d'amore. Un microcosmo di giovani vite arrabbiate che cerca di staccarsi da terra, di camminare ""tre metri sopra il cielo"". Le ragazze vestono Onyx, o qualunque sia l'ultima griffe in fatto di body, parlano di Avant, di Marsan e delle mode dell'ultimo minuto. I ragazzi invece girano in moto. Le ragazze si preparano a incontrare il ragazzo della loro vita. I ragazzi si sfidano in prove di resistenza fisica, di velocità, di rischio. Fino all'ultimo respiro. SUllo sfondo di una frenetica vita di clan, di banda (il mitico gruppo dei budokani: Schello, Pollo, Lucone), Step e Babi si incontrano. Babi è un'ottima studentessa, Step è un violento, un picchiatore, uno che passa i pomeriggi davanti al bar con gli amici o in palestra e la sera sulla moto o nella bisca dove si gioca a biliardo. Appartengono a due mondi diversi, ma finiscono per innamorarsi. Non è un rapporto semplice perché nessuno dei due cede facilmente. Eppure si trasformano. Babi è irriconoscibile agli occhi dei genitori. Step rivela aspetti che ben poco collimano con la sua immagine, faticosamente costruita, di superduro. E, in effetti, muscoli, palestra e violenza nascondono un trauma, un nodo irrisolto.Tre metri sopra il cielo è un romanzo di vite quotidiane, una commedia romantica, un ritratto moviemntatissimo di adolescenti allo sbando.Pubblicato da un piccolo editore romano, è circolato per anni in fotocopie, diventando un cult fra i giovani della capitale.""Il sole sta salendo, è una bella mattinata. Babi sta andando a scuola, Step non è ancora andato a dormire dalla notte prima. Un giorno come un altro. Ma al semaforo si trovano uno accanto all'altra. E allora quello non sarà un giorno come tutti gli altri.""",Tre metri sopra il cielo #1,Super UE,10/30/92,February 1st 2004,"['Step', 'Babi', 'Pollo', 'Pallina']",Paperback,"['Romance', 'Young Adult', 'Contemporary', 'Fiction', 'Italian Literature', 'Chick Lit', 'Italy', 'Spanish Literature', 'Love', 'Romantic']",,9788807840395,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1395752307l/1479967.jpg,3.47,[],173.0,2.0,,1479967.Tre_metri_sopra_il_cielo,,,,,78.0,14249.0,319,,Feltrinelli,"['3579', '3826', '3746', '1913', '1185']",,,['Rome (Italy)'],,
Federico Moccia,Scusa ma ti chiamo amore,,Italian,,"Niki e le sue amiche sono all'ultimo anno di scuola. Malgrado abbiano la maturità ne combinano ogni giorno di tutti i colori. Sfilate, feste, rave e tutti i possibili eventi anche fuori Roma. Alex è un ""ragazzo"" di quasi trentasette anni. Si è lasciato da poco e senza un vero perché con la sua fidanzata storica. Intorno a lui ruota un mondo complicato e divertente: i suoi genitori, le sue sorelle sposate e con figli e poi i suoi tre amici Enrico, Flavio e Pietro, anche loro tutti già sposati ma ognuno con le proprie particolarità. Enrico è geloso, Flavio metodico, Pietro invece è in fissa con tutte le donne del mondo. Alex è un pubblicitario e ha delle grandi responsabilità all'interno della sua azienda. Ma è appena arrivato un giovane rampante che mette a repentaglio il suo lavoro. E tutto questo non sarebbe niente se quella mattina Alex non incontrasse Niki. O meglio, se i due non si scontrassero. Niki è una bella ragazza, è divertente, è intelligente, è spiritosa, è allegra. C'è solo un piccolo dettaglio. Ha diciassette anni. Vent'anni meno di Alex. E dopo l'incontro di quella mattina, nulla sarà più come prima. Il mondo adulto si scontra con quello degli adolescenti. Ed ecco mamme e figlie in una discussione continua, papà che sono ancora ragazzini e ragazzi giovanissimi che sono già troppo adulti. E ancora ragazze sognatrici, ragazze deluse, ragazze romantiche e ragazze troppo folli. E adulti che invece hanno messo da parte tutti i loro sogni e vivono, o meglio sopravvivono, senza avere il coraggio di fermarsi a riflettere. Questo romanzo è la voglia di ritrovare la propria libertà, la voglia di avere sentimenti veri, di amare senza convenzioni e senza troppi perché. È la quotidianità ma è anche il sogno. È la voglia di dire basta a quel domani che ogni giorno ci raccontiamo, nel quale siamo sempre sicuri che faremo qualcosa di speciale. Ma intanto i giorni passano e quel domani non arriva. Di lui non c'è traccia. E allora ecco la nostra fuga, la più bella, la più folle, la più pazza. Una fuga d'amore. E poi quel faro. Insomma, un tuffo dove l'acqua è più blu. Niente di più.",Scusa ma ti chiamo amore #1,,,February 2007,[],Paperback,"['Romance', 'Young Adult', 'Contemporary', 'Fiction', 'Italian Literature', 'Chick Lit', 'Romantic', 'New Adult', 'Italy', 'Spanish Literature']",,9788817015158,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1270812760l/1711303.jpg,3.47,[],164.0,2.0,,1711303.Scusa_ma_ti_chiamo_amore,,,,,79.0,7139.0,667,,Rizzoli,"['1686', '2070', '1909', '893', '581']",,,[],,
Federico Traeger,Haz el Amor y no la Cama,,Spanish,,"El cambio de lugar en un avión, de clase turista a primera clase, representa para Iván, escritor fantasma, un cambio de vida. Su nueva compañera de asiento es Martha Marmolejo, una mujer exitosa, la máxima escritora de libros de superación personal, a quien Iván hará todo por seducir, tanto, que él es el negro, de su siguiente libro. “Iván, necesito que escribas, durante un mes, exclusivamente para mí”, le dice Martha en la siguiente ocasión en que se encuentran.Ambientada en la Ciudad de México y Acapulco, contada a través de la desenfada voz de Iván, Haz el amor y no la cama es una divertida novela sobre las relaciones de pareja y la competitividad que se va creando entre ellos, aún más cuando la pareja la componen tres.Haz el amor y no la cama es la historia de Martha y de los alfileres de los cuales pende su vida de apariencias, de Daniel, su esposo, e Iván, su amante, de cómo terminan rompiendo el idílico equilibrio cuando las pasiones se desbordan y, literalmente, acaban echándose los perros, el día que los pitbull del marido cornudo hacen que Iván corra para salvar su vida.Aunque este es solo el inicio de la catástrofe que incluye conquista, rompimiento, rueda de prensa, muerte y muchas mordidas al corazón.",,,,February 2013,[],Paperback,[],,9786071125026,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372611485l/18140699.jpg,4.04,[],92.0,1.0,,18140699-haz-el-amor-y-no-la-cama,,,,,92.0,26.0,224,,Alfaguara,"['11', '8', '5', '1', '1']",,,[],,
Feleshia R. Mahoney-Thomas,Girlfriends' Circle,,,,"Girlfriends if you don't ever remember who you are reflect back on these words and regroup.We are GIRLFRIENDS sisters of all creed and color, belonging to one CIRCLE and we are defined in these words:Glorious, irreplaceable, remarkable, luxurious, fabulous, ravishing, intelligent, encouraging, nurturing, dynamic, superb, creators, immaculate, relevant, loving and enticing......We are GIRLFRIENDS, we belong to the circle- we love each other for we love ourselves. In the circle you will find girlfriends who have a heartfelt story to tell, a story you may relate to. You will hear others speak out on topics that you are suffering with and have no one to talk to about. Talk a moment and visit with us at the girlfriend circle - you will walk away feeling refresh, full filled and more aware.",,,,May 4th 2006,[],Paperback,[],,9781933582122,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1188928007l/1829889._SY475_.jpg,3.8,[],100.0,1.0,,1829889.Girlfriends_Circle,,,,,80.0,5.0,266,,Thomas Creations Publishing/Paw Prints Publishing,"['2', '2', '0', '0', '1']",,,[],,
Felice Holman,The Wild Children,,English,,"Left behind when his family is arrested by soldiers during the dark days following the Bolshevik Revolution, twelve-year-old Alex falls in with a gang of other desperate homeless children, but never loses his hope for a better life.",,,08/01/83,August 6th 1985,[],Paperback,"['Historical Fiction', 'Historical', 'School', 'Childrens', 'Russia', 'Young Adult', 'Read For School', 'Fiction']",,9780140319309,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1266702093l/1038269.jpg,3.84,"[""Dorothy Canfield Fisher Children's Book Award Nominee (1985)""]",166.0,2.0,,1038269.The_Wild_Children,,,,,91.0,307.0,,,Puffin,"['96', '105', '77', '20', '9']",,,[],,
Felice Holman,Slake's Limbo: 121 Days,,English,,"An ALA Best Books for Young AdultsAn ALA Notable Children's BookAn ALA Best of the Best Books for Young AdultsThe Horn Book Fanfare ListDesperate, driven, harassed to the breaking point, Slake decides to go underground—into the sheltering depths of the New York City Subway where he ends up staying for one hundred and twenty-one days. This is the story about survival, and about a 13-year-old misfit's attempts to find footing in a hostile and threatening world.",,,1974,May 31st 1986,[],Paperback,"['Fiction', 'Young Adult', 'Realistic Fiction', 'Adventure', 'Childrens', 'Teen', 'School', 'Novels', 'American', 'Read For School']",,9780689710667,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356512982l/1038268.jpg,3.49,"['Lewis Carroll Shelf Award (1977)', ""Dorothy Canfield Fisher Children's Book Award Nominee (1976)""]",8.0,2.0,,1038268.Slake_s_Limbo,,,,,81.0,635.0,128,,Aladdin,"['143', '188', '183', '81', '40']",,,[],,
Felice Picano (Goodreads Author),Like People in History,,English,,"Flamboyant, mercurial Alistair Dodge and steadfast, cautious Roger Sansarc are second cousins who are both gay and whose lifelong friendship begins when they first meet as nine-year-old boys in 1954. At crucial moments in their personal histories their lives intersect, and each discovers his own unique - and uniquely gay- identity. Through the lends of their complex, tumultuous, yet enduring relationship - and their involvement with the handsome model, poet and decorated Vietnam vet Matt Loguidice, whom they both love - Felice Picano chronicles and celebrates gay life and subculture over the last half of the twentieth century. From Malibu Beach in its palmist surfer days to the legendary parties at Fire Island Pines in the 1970s, from San Francisco during its gayest era to AIDS activism in Greenwich Village in the 1990s, Like People in History presents 'the heroic and funny saga of the last three decades by someone who saw everything and forgot nothing' (Edmund White).",,,07/03/95,June 6th 1996,"['Roger Sansarc', 'Alistair Dodge']",Paperback,"['LGBT', 'Fiction', 'Gay', 'Queer', 'M M Romance', 'Historical Fiction', 'Gay Fiction', 'Historical', 'Romance', '20th Century']",,9780349108384,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348833966l/449189.jpg,4.01,"['Ferro-Grumley Award for Gay Fiction (1996)', ""Lambda Literary Award Nominee for Gay Men's Fiction (1996)""]",96.0,1.0,,449189.Like_People_in_History,,,,,92.0,1828.0,528,,Little Brown and Company,"['730', '572', '379', '101', '46']",,,[],,
