title,subtitle,categories,description,series,edition,firstPublishDate,published_year,characters,format,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,publisher,ratingsByStars,ratings_count,setting,soldBy,author_list
السحاب الأحمر,,"['Literature', 'Nonfiction', 'Philosophy', 'Romance', 'Poetry']","""السحاب الأحمر"" كتاب يجمع بين جمال الكلمة ورنين العبارة، بلغة الماضي الصافية كالحق المنزهة عن الريب كالواقع، يعبر كاتبه عن مشاعره وأحاسيسه، على صفحات كتابه مرآة نفسه، بقلم يئن في يديه وكلامٍ يَحنّ لديه.الكتاب –وهو في تسعة فصول- بمضمونه العام مجموعة مقالات في المرأة وحبها وبغضها ولؤمها ولكن بعض هذه المقالات اتخذ صفة الحكاية القصصية..وبعضها تأملات وخواطر في الحب والمرأة..عدّه بعضهم تكملة لكتاب رسائل الأحزان بينما رأى فيه بعضهم كتابا مختلفا لا يكمل الأول ..لكني أرى فيه تتمة للحديث عن الحب والمرأة كما في الرسائل .. حتى أن الرافعي رحمه الله يقول في مقدمة الطبعة الأولى لكتابه السحاب الأحمر:لما كتبت رسائل الأحزان في فلسفة الجمال والحب كنت في تدبيره والرأي فيه كمن يؤرخ عهدا من شبابه بعد أن رقّت سنّه وذهب يقينه من الدنيا ولم يبق إلا ظنه ..فهو يكتب والكلام يحن لديه والقلم يئن في يديه.. وكل وصف جاء به من الشباب قال رحمة الله عليه!......(تم الاختصار لطول المقدمة).....كنت أستوحي الرسائل من تلك النفس التي طارت بي طيرتها البطيء وقوعها فإني لأستعر بها فكرا واشتعل منها خيالا.. وكنت لأرى الفصول تخلص من يدي حين اكتبها كما تخلص سبائك الذهب بعناصرها لا بالصناعة..وكأن هذا القلم كالحديد إذا أحْمـِـي عليه.. ليست يد لمسته من أيدي المعاني إلا وضع فيها سمة النار..ثم جاء الكتاب وما أكاد أصدق أن الزمن مرّ به.. و تم قبل أن يُتم القمر دورة شهر واحد .. فنبهني ذلك إلى أن استوفي الكلام في الحب استمدادا من أرواح أخرى.. فوضعت هذا السحاب الأحمر..ثم يقول في ختام المقدمة:والناس في هذا الحب أصناف فواحد يجاهد زلات قد وقعت وهو المحب الآثم.. وآخر يجاهد شهوات تهمّ أن تقع وهو المحب المُمتحن.. وثالث أمن هذه وهذه وإنما يجاهد خطرات الفكر وهو المحب ليحب فقط.. ورابع كالقرابة والصديق عجز الناس أن يجدوا في لغاتهم لفظا يلبس هذه العاطفة فيهم فألحقوها بأدنى الأشياء إليها في المعنى وهو الحب..وعلى الثالث وحده بنيت رسائل الأحزان.. وعلى بعض الرأي في الباقيات كسرت هذا الكتاب.. ",,,10/29/24,,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1246263026l/6577337.jpg,4.08,[],193.0,2.0,,,,94.0,1633.0,104,,"['638', '606', '296', '61', '32']",,[],,
إعجاز القرآن والبلاغة النبوية,,"['Religion', 'Nonfiction']","القرآن كلام الله المعجز للخلق فى أسلوبه,ونظمه وفى علومه وحكمه, وفى كشفه الحجب عن الغيوب الماضية والمستقبلية. وفى هذا الكتاب "" إعجاز القرآن والبلاغة النبوية "" لمصطفى صادق الرافعى تناول إعجازالقرآن الكريم والبلاغة النبوية على ما كان مرجع أمره إلى اللغة فى وضعها ونسقها والغاية منها أو إلى ما يتصل بجهة من هذه الجهات.هذا الكتاب مبحث من مباحث كتابه تاريخ آداب العرب .. لكنّه افرده فيما بعد وحده في كتاب منفصل اسماه اعجاز القرآن والبلاغة النبوية",,,01/01/90,,[],,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1246271087l/6577516.jpg,4.09,[],100.0,1.0,,,,92.0,311.0,277,,"['139', '98', '50', '12', '12']",,[],,
أوراق الورد,,"['Literature', 'Nonfiction', 'Poetry', 'Romance', 'Philosophy']","النيل والفرات:كانت قصة حب...ثم انتهت كما ينتهي كل حب بين اثنين تكون الفلسفة والكبرياء بعض عناصر وجوده، وافترق الحبيبان على غير ميعاد، وفي نفس كل منهما حديث يهم أن يفيض به... وفعل الفراق بالرافعي ما فعل، فأنشأ كتابيه ""رسائل الأحزان"" و""السحاب الأحمر"" يصف فيهما من حاله ومن خبره وما كان بينه وبين صاحبته، فلما أفضى بما كان في نفسه من خواطر الحب المبتكر، ونفس عن غيظه بما ذكر من معاني البغض والهجر والقطيعة ليخدع بذلك نفسه عما تجد آلام الفراق، ويثأر لكبريائه - هدأت ثائرته بعد عنفوان، وفاءت إليه نفسه، واعتدلت مقادير الأشياء في عينيه، فعاد إلى حالة بين الغضب والرضا، وبين الحب والسلوان، فاستراح إلى اليأس لولا إثارة من الحنين تنزع به إلى الماضي، وبقية من الشوق واللهفة على ما كان.وفرغت أيامه من الحادثة لتمتلئ من بعد بالشعر والحكمة والبيان. ومضت سبع سنين والحياة تذهب به مذاهبها، والذكرى تغشاه في خلوة وتداعبه في أحلامه، والأماني التي بعثرتها الكبرياء بعداً في أودية النسيان تتخايل له في شكول وألوان، وخواطره من وراء ذلك تعمل، ونفسه الشاعرة تحس وتشعر بما يتعاقب عليها من الرؤى والأحلام، متى تجتمع له من الخواطر في ""أوراق الورد"".",,,11/06/30,2003,[],,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327852845l/3347854.jpg,4.12,[],81.0,1.0,,,,92.0,3495.0,299,دار الكتاب العربي,"['1579', '1119', '530', '178', '89']",,[],,
رسائل الأحزان,,"['Literature', 'Poetry', 'Nonfiction', 'Philosophy', 'Literary Fiction', 'Classics', 'Romance']",,,,11/06/24,2005,[],,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1218548431l/4096668.jpg,4.06,[],80.0,1.0,,,,93.0,2567.0,175,المكتبة العصرية,"['1017', '908', '474', '120', '48']",,[],,
العبرات,,"['Literature', 'Short Stories', 'Novels', 'Fiction', 'Classics', '20th Century', 'Romance', 'Egypt']",هذا الكتاب عبارة عن مجموعة قصص درسها وقدمها: الدكتور رياض قاسم رئيس قسم اللغة العربية وآدابها من الجامعة اللبنانية الفرع الرابع.عبّر المنفلوطي في هذا الكتاب عمّا يجيش في مجتمعه من مشكلات انقسم حولها الرأي بين مؤيد ورافض، كمسألة الحجاب، ومسألة محاكاة المتفرنجين، وما ساد المجتمع من مفاسد خلّفها التفاوت الطبقي والإستعمار الأجنبي. وعبّر عما يجيش في نفوس الشباب من أشواق وأحزان وآلام، وكانت قصصه بمضمونها قطرات من الدمع يسكبها بين أيدي القرّاء. وفي مقدمة العبرات يصور ذلك بقوله: الأشقياء في الدنيا كثر، وليس في استطاعة بائس مثلي أن يمحو بؤسهم وشقائهم، فلا أقل من أن أسكب بين أيديهم هذه العبرات، علّهم يجدون في بكائي تعزية وسلوى. وفي كل ما كتب جاءت كتابات المنفلوطي إرشاد للناشئة وللقرّاء جميعاً، وتوجيه غير مباشر إلى التحلي بالفضائل الإنسانية والأخلاق الحميدة، وهو جانب مهم كثيراً مانراه في أدب المنفلوطي.,,,01/01/48,2005,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1216841608l/3852939.jpg,3.96,[],384.0,4.0,,,,92.0,7527.0,181,مؤسسة بحسون للنشر والتوزيع,"['2684', '2614', '1602', '462', '165']",,[],,
حوار مع صديقي الملحد,,"['Religion', 'Philosophy', 'Nonfiction', 'Islam', 'Atheism', 'Egypt', 'Unfinished', 'Theology', 'Spirituality']","رد على أسئله لملحدين على الدين الإسلامي, رد رائع بالدلائل والأمثله يجيب عن تساؤلات عقلنا فى فترة ما نمر بها ويرد بها على الآخرين الماديين.صديقى رجل يحب الجدل ويهوى الكلام وهو يعتقد أننا نحن المؤمنون السذج نقتات بالاوهام ونضحك على أنفسنا بالجنة والحوار العين وتفوتنا لذات الدنيا ومفاتنها.. وصديقى بهذه المناسبة تخرج من فرنسا وحصل على دكتوراه وعاش مع الهيبيز وأصبح ينكر كل شئ. قال لى ساخرا: -انتم تقولون: ان الله موجود، وعمدة براهينكم هو قانون ""السببية"" الذى ينص على أن لكل صنعة صانعا ولكل خلق خالقاً ولكل وجود موجدا.. النسيج يدل على النساج والرسم على الرسام والنقش على النقاش والكون بهذا المنطق أبلغ دليل على الاله القدير الذى خلقه. صدقنا وآمنا بهذا الخالق.. ألا يحق لنا بنفس المنطق أن نسأل.. ومن خلق الخالق.. من خلق الله الذى تحدثوننا عنه.. ألا تقودنا نفس استدلالاتكم الى هذا.. وتبعا لنفس قانون السببية.. ما رأيكم فى هذا المطب دام فضلكم؟. ونحن نقول له: سؤالك فاسد.. ولا مطب ولا حاجة فأنت تسلم بأن الله خالق ثم تقول من خلقه؟! فتجعل منه خالقا ومخلوقا فى نفس الجملة وهذا تناقض، والوجه الآخر لفساد السؤال أنك تتصور خضوع الخالق لقوانين مخلوقاته.. فالسببية قانوننا نحن أبناء الزمان والمكان. والله الذى خلق الزمان والمكان هو بالضرورة فوق الزمان والمكان ولا يصح لنا أن نتصوره مقيدا بالزمان والمكان ولا بقوانين الزمان والمكان. والله هو الذى خلق قانون السببية فلا يجوز أن نتصوره خاضعا لقانون السببية الذى خلقه، وأنت بهذه السفسطة أشبه بالعرائس التى تتحرك بزمبلك وتتصور أن الانسان الذى صنعها لابد هو الآخر يتحرك بزمبلك.. فاذا قلنا لها بل هو يتحرك من تلقاء نفسه.. قالت: مستحيل أن يتحرك شئ من تلقاء نفسه.. انى أرى فى عالمى كل شئ يتحرك بزمبلك، وأنت بالمثل لا تتصور أن الله موجود بذاته بدون موجد.. لمجرد أنك ترى كل شئ حولك فى حاجة الى موجد.لتحميل كتاب حوار مع صديقي الملحد برابط بسيط وسهل من هذا الرابط http://mmaqara2t.com/index.php/books/...وللتحميل المزيد من الكتب المباشره من الموقع",,,10/28/70,1974,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1304370020l/5664022.jpg,3.9,[],1046.0,11.0,,,,87.0,31095.0,160,دار المعارف بمصر,"['12289', '9401', '5309', '2190', '1906']",,['Egypt'],,
آينشتين والنسبية,,"['Science', 'Nonfiction', 'Philosophy', 'Physics', 'Religion', '20th Century', 'Audiobook', 'Popular Science', 'Engineering', 'Literature']",يحاول دكتور مصطفى محمود - رحمه الله - بأسلوبه المعروف بالسهولة والمنطقية الشديدة في فهم النظرية النسبية لأينشتين بحيث تناسب فهم وإدراك عامة الناس .. في اعتراض شديد منه على قصر المعلومات على عدد قليل من العلماء بحجة التعمق والتخصص .. ما قد يؤدي إلى عزلة العلم .. مؤيدا في كتابه ما دعا إليه أينشتين نفسه إلى نشر العلم بين الناس .. فقد كان أينشتين يكره الكهانة العلمية والتلفع بالغموض .. والادعاء .. والتعاظم .. وكان يقول إن الحقيقة بسيطةوقد نجح أديب الفلاسفة إلى حد كبير في شرحها كالعادة من خلال هذا الكتاب,,الطبعة الأولى,,1961,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1229961029l/3660304.jpg,4.08,[],868.0,9.0,,,,94.0,7970.0,100,دار المعارف,"['3154', '2889', '1452', '352', '123']",,[],,
رحلتي من الشك إلى الإيمان,,"['Religion', 'Nonfiction', 'Philosophy', 'Islam', 'Biography', 'Atheism', 'Spirituality', 'Egypt', 'Self Help', 'Literature']",الانسان يولد وحده ويموت وحده ويصل إلى الحق وحده وليست مبلغة أن توصف الدنيا بأنها باطل الأباطيل الكل باطل وقبض الريح ، فكل ما حولنا من مظاهر الدنيا يتصف بالبطلان والزيف ونحن نقتل بعضنا بعضاً فى سبيل الغرور وإرضاء لكبرياء كاذب والدنيا ملهاة قبل أن تكون مأساة ، ومع ذلك نحن نتحرق شوقاً فى سبيل الحق ونموت سعداء فى سبيله والشعور بالحق يملؤنا تماماً وإن كنا نعجز عن الوصول إليه ، إننا نشعر به ملء القلب وإن كنا لا نراه حولنا وهذا الشعور الطاغى هو شهادة بوجوده ، إننا وإن لم نر الحق وإن لم نصل إليه وإن لم نبلغه فهو فينا وهو يحفزنا وهو مثال مطلق لا يغيب عن ضميرنا لحظة وبصائنا مفتوحة عليه دوماً .,,,01/01/70,Published,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1216840475l/3338544.jpg,3.99,[],784.0,9.0,,,,91.0,21345.0,127,دار العودة - بيروت,"['8290', '7257', '3835', '1267', '696']",,[],,
العنكبوت,,"['Novels', 'Fiction', 'Science Fiction', 'Philosophy', 'Literature', 'Audiobook', 'Egypt', 'Spirituality', 'Short Stories', 'Religion']",رواية فلسفية في قالب خيال علمي تطرح أحد الأسئلة الأزلية عن مصير الروح,,,01/01/65,Published,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1300883300l/3790931.jpg,3.85,[],391.0,4.0,,,,91.0,11021.0,98,دار المعارف,"['3370', '3878', '2772', '724', '277']",,['Egypt'],,
الروح والجسد,,"['Philosophy', 'Religion', 'Nonfiction', 'Islam', 'Literature', 'Egypt', '20th Century', 'Spirituality', 'Essays', 'Self Help']","الروح والجسد.. طرفان نقيضان يتصارعان وبينهما يعيش الإنسان في كبد تحلق به الروح في علياء المعاني السامية ويقيده الجسد الفاني باغلال محكمة من شهوات ورغبات.. هذا الصراع الذي تكلم فيه رجال الدين والفلاسفة والمفكرون والمتصوفون.. وحسمه لصالح الروح االأنبياء ومن خطا على نهجهم، ولكن ما ذا نعرف عن هذا الصراع ودواخله؟.. قد يكون الكثير و قد يكون أقل القليل، ولكننا حينما نقرأ ما كتب الدكتور مصطفى محمود عنهما ، لابد وأننا نرى أشياء جديدة ونتابع القصة من زوايا مختلفة، فالدكتور ""مصطفى محمود""بارع في الربط بين الواقع بتفاصيله الأرضية ، والتعبد في محراب العقيدة والفلسفة وهو ما يقدمه للقارئ دون نغمة نشاز أو بتر في الأفكار وإنما يقدمه في حالة إنسيابية متصلة من الكلمات والتى نجدها في هذا الكتاب تتحدث عن الصمت والروح والجسد والماء والحب والصدق والكذب والجنة والجحيم والاصنام وغير ذلك الكثير مما يدخلنا في عالم ""مصطفى محمود"" الفريد ويمنحنا جرعة مكثفة من الروحانيات المدعومة بحقائق الواقع والعلم.",,,10/28/73,Published,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1284446591l/7454987.jpg,3.99,[],296.0,3.0,,,,93.0,6547.0,95,أخبار اليوم,"['2457', '2226', '1377', '320', '167']",,[],,
في الحب والحياة,,"['Philosophy', 'Nonfiction', 'Literature', 'Religion', 'Social', 'Love', 'Egypt', 'M M Romance']",,,,10/28/66,1999,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1228987931l/5987504.jpg,3.77,[],286.0,3.0,,,,87.0,8442.0,145,دار المعارف,"['2626', '2689', '2069', '704', '354']",,['Egypt'],,
الشيطان يحكم,,"['Nonfiction', 'Religion', 'Philosophy', 'Self Help', 'Essays', 'Egypt', 'Islam', 'Spirituality', 'Egyptian Literature', 'Politics']",في جعبته مصطفى محمود كمٌ هائل من الأفكار التي تتوزع على جميع مظاهر الحياة الاجتماعية الثقافية السياسية الفنية، وقل أكثر. تستوقفه الظواهر الشائعة التي تحمل في طياتها بذور الفساد من مثل ظاهرة الأفلام الجنسية التي تجتاح مجتمعات العالم كافة، مبيناً الغاية منها، منبهاً إلى تداعياتها. ويتحدث عن مواضيع شتى وبالأحرى عن هموم شتى تجتاح العالم، في محاولة لبعث مزيد من الوعي، ومزيد من الفهم لما يجري في العالم، وللنفاذ إلى أبعد حدود ممكنة للوقوف على الحقائق والنوايا الكامنة وراء تلك الأحداث والظواهر الشائعة.,,,10/28/70,,[],,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1227897458l/5950148.jpg,3.96,[],283.0,3.0,,,,92.0,5303.0,191,,"['1860', '1888', '1145', '277', '133']",,[],,
التوراة,,"['Religion', 'Nonfiction', 'Philosophy', 'Islam', 'History', 'Egypt', '20th Century', 'God']",بحث في نقد التوراة التي بين أيدينا الآن لاظهار ما فيها من تناقضات وافتراءات تدحضها في بعض الأحيان التوراة نفسها.,,,10/29/72,Published,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1228991780l/5988458.jpg,3.74,[],196.0,2.0,,,,89.0,2088.0,110,دار المعارف,"['529', '764', '563', '180', '52']",,['Egypt'],,
القرآن كائن حي,,"['Religion', 'Islam', 'Nonfiction', 'Philosophy', 'God', 'Spirituality']","اللغة القرآنية تختلف عن لغتنا التي نكتب بها أو نتكلم بها في أنها محكمة لا خطأ فيها ولا نقص ولا زيادة. وقد كثر الكلام من الآيات الكونية التي تحدثت عن النجوم ومساراتها والأرض وخلقها والحياة وبدايتها، وكيف جاءت العلوم الحديثة بالجديد المبهر من الحقائق خلال مئات السنين التي أعقبت التنزيل القرآني فلم تخرق حرفاً قرآنياً واحداً ولم تنقض أية بل ترافقت جميعها مع كلام القرآن وزادته توكيداَ. كما جاء القرآن في نظم الحكم وفي الاقتصاد وفي الأخلاق وفي حقوق الإنسان وفي الأسرة وفي الزواج والمرأة والشرائع بالكلمة النهائية الجامعة، كما انفرد بذروة في البلاغة وقمة في البيان وجمال في الأسلوب لم يطاوله فيه كتاب، وقد أفاض القدماء في هذا وأعزنا، ويقول الدكتور مصطفى محمود بأنه يظل هناك وجه معجز من وجوه القرآن ربما كان أهم من كل هذه الوجوه، يحتاج إلى دفعة طويلة، وهو ما أسماه بالمسمار أو البنية الهندسية أو التركيب العضوي أو الترابط الحي بين الكلمة والكلمة. ومن خلال كتابه هذا يسترسل الكاتب في بيان ما توصل إليه من خلال لغة سهلة وأسلوب أدبي يمتاز بالدقة والرقة والشفافية والعلمية. لذا يمكن القول بأن ""القرآن كائن حي"" كتاب رائع وكيف لا وهو يبحث في كنز من كنوز القرآن.تحميل كتاب القرأن كائن حي لمصطفى محمود من هذا الرابطhttp://goo.gl/PmKWEO",,,01/29/78,1999,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1228993894l/5988580.jpg,4.1,[],191.0,2.0,,,,94.0,2708.0,139,دار العودة,"['1099', '983', '473', '108', '45']",,['Egypt'],,
أناشيد الإثم والبراءة,,"['Nonfiction', 'Religion', 'Philosophy', 'Islam', 'Literature', 'Spirituality', 'Egypt']",,,,10/29/80,December 30th 1998,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1335068198l/6397935.jpg,4.03,[],189.0,2.0,,,,92.0,6115.0,96,دار المعارف,"['2465', '1990', '1165', '372', '123']",,[],,
رجل تحت الصفر,,"['Novels', 'Fiction', 'Literature', 'Science Fiction', 'Egypt', 'Short Stories']",قصة مغرقة في خيال علمي يحمل القارئ على جناح سرعة زمنية إلى مستقبل يتجاوز ألفية ثانية، مستقبل تتغير الملامح، غربية هي رهيبة وموجعة فكما يتجاوز الكاتب بخياله حدود زمان نعرفه، يتجاوز حدود معالم إنسان نعيشه… رحلة خيالية يعود منها القارئ وهو منبهر، مستغرب ومتفاجئ، إلا أنه مسرور أنه لن يعيش إلى تلك المرحلة الزمنية الخارجة عن الزمان والمكان، هذا إذا صدق خيال الكاتبلتحميل هذا الكتاب من هذا الرابطhttp://goo.gl/PYmv3v,,,10/29/66,January 1st 1993,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1230041858l/6024532.jpg,3.76,[],188.0,2.0,,,,87.0,3954.0,98,دار المعارف,"['1172', '1293', '992', '375', '122']",,['Egypt'],,
لغز الموت,,"['Philosophy', 'Nonfiction', 'Religion', 'Islam', 'Spirituality', 'Psychology', 'Essays', 'Cultural', 'Unfinished']",,,,10/30/59,January 1st 1999,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1326463138l/3660324.jpg,3.89,[],179.0,2.0,,,,91.0,6358.0,133,دار المعارف,"['2128', '2162', '1486', '435', '147']",,[],,
القرآن: محاولة لفهم عصري,,"['Religion', 'Philosophy', 'Islam', 'Nonfiction']",,,,11/30/69,1999,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387502756l/5988117.jpg,4.16,[],179.0,2.0,,,,94.0,1709.0,216,دار المعارف,"['770', '572', '264', '70', '33']",,['Egypt'],,
أيها السادة اخلعوا الأقنعة,,"['Politics', 'Nonfiction']",,,,10/30/84,,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1279910020l/8627191.jpg,3.89,[],100.0,1.0,,,,92.0,1118.0,108,,"['366', '391', '272', '49', '40']",,[],,
قراءة للمستقبل,,"['Politics', 'Philosophy', 'Religion', 'Nonfiction']","تقاطعت الطرق، وتوقف مرور عربات الأفكار، وانهدم عالم، وولد جنين عالم جديد، وأصبح المستقبل علامات استفهام.. إلى أين نسير؟.. وماذا يحمل لنا الغدمن مفاجآت.
حتى البوصلة التى كنا نهتدى بها تحطمت..والنظريات انتهت بانتهاء عالمها القديم.
ألى أين.
هذا موضوع كتابنا.",,,01/01/90,1997,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1257333677l/6416190.jpg,3.64,[],100.0,1.0,,,,86.0,926.0,135,دار أخبار اليوم,"['236', '288', '275', '85', '42']",,[],,
الذين ضحكوا حتى البكاء,,"['Short Stories', 'Fiction', 'Novels', 'Egypt', 'Literature']",مجموعه من القصص القصيره التي تحوي العديد من المفارقات,,,,1997,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1240143716l/6407986.jpg,3.58,[],99.0,1.0,,,,85.0,2986.0,102,دار أخبار اليوم,"['654', '959', '939', '339', '95']",,['Egypt'],,
عالم الأسرار,,"['Religion', 'Philosophy', 'Nonfiction', 'Politics']",وكالعادة مع د/مصطفى محمود يفجر كتاب عالم الأسرار مجموعة مقالات كقنابل ملغومة داخل كتاب يتناول مقالات فى كل المجالات من سياسه واقتصاد ودين ولكن مناقشتها من خلال وجه نظر فلسفية دينيةيعتبر مقال الربا الذي قدمه د/ مصطفى محمود من خلال عالم الأسرار يعتبر من أشد القنابل فتكا التي فجرها فكريا في هذا الكتاب الرائع ويوجد بيه عدة مقالات ثرية بالمعلومات التى قد تجدها جديدة بالنسبة لك لتحميل الكتاب من هذا الرابط :http://goo.gl/FRtfKn,,,01/01/86,Published,[],,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1266438625l/7746487.jpg,3.85,[],99.0,1.0,,,,92.0,875.0,127,أخبار اليوم,"['251', '330', '224', '52', '18']",,[],,
وبدأ العد التنازلي,,"['Nonfiction', 'Politics', 'Religion', 'History']",للتحميل,,,,1993,[],,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1240771163l/6428089.jpg,3.65,[],99.0,1.0,,,,86.0,831.0,147,دار المعارف,"['201', '286', '227', '85', '32']",,[],,
كلمة السر,,"['Nonfiction', 'Religion']","الدكتور مصطفى محمود يكشف فى هذا الكتاب عن سر الشقاء و المعاناة التى نتكبدها فى حياتنا .. و عن سبب فساد المجتمع .

فهو يؤكد أننا معاقبون بهذا الضنك فى حياتنا لأننا نسينا الله و غرقنا فى الشهوات الدنيوية ..",,,01/30/98,Published,[],,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1282711970l/7455044.jpg,3.69,[],99.0,1.0,,,,87.0,741.0,158,أخبار اليوم,"['190', '250', '208', '70', '23']",,[],,
تأملات في دنيا الله,,"['Religion', 'Nonfiction']","نظرة عامة على الساحة العاطفية اليوم ترينا أن هناك حالة فك ارتباط شاملة ومتكرة في علاقات الحب العصري، وترينا أن ظاهرة الوفاء أصحبت أقصوصة خرفية ورواية غريبة تروى وكأنها عن أهل المريخ!
في هذا الكتاب يقرأ مصطفى محمود فزورة الجمال وسر الحب، كما يقرأ أسرار الأرض والمريخ وحركات النجوم والكواكب الأخرى، وأسرار تحول البشر من أقصى العاطفة إلى أقصى المادية وبالعكس; كالأرض في دورانها.",,,,October 2002,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1276118547l/8430056.jpg,3.99,[],97.0,1.0,,,,93.0,586.0,159,أخبار اليوم,"['209', '209', '129', '32', '7']",,[],,
السر الأعظم,,"['Religion', 'Philosophy', 'Nonfiction', 'Islam', 'Literature', 'Spirituality']",,,الأعمال الكاملة للدكتور مصطفى محمود,12/30/75,2002,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1278607132l/6659732.jpg,3.7,[],96.0,1.0,,,,85.0,1613.0,135,دار أخبار اليوم,"['477', '485', '411', '163', '77']",,[],,
الغد المشتعل,,"['Politics', 'Nonfiction']","الناشر:هذا الكتاب أخطر ما كتب د. مصطفى محمود حتى الآن .. فهو كتاب غير عادي تماما كما أن د. مصطفى محمود كاتب غير عادي ايضا. فالدكتور مصطفى محمود من أكثر الكتاب صدقا وصراحة.. فهو صادق مع نفسه ومع القراء .. لا يخشى فيما يكتبه إلا الله ولو غضب البعض... فهو لا يجامل أو ينافق أو يهادن.. إنه يقول"" ان الصراع الحقيقي الذي يجري الآن هو صراع قيم ومصالح.. وحكاية الارهاب تلبيس وتدليس"" لتغيير وجه القضية"" . وعن الأصولية وحكايتها يقول ""الذين يديرون العمليات الارهابية يسمون انفسهم بالاصوليين ويلبسون الجلاليب القصيرة ويطيلون اللحى ويرددون آية وحيدة من القرآن هى : ومن لم يحكم بما انزل الله فاولئك هم الكافرون"" وحديثا واحد هو "" من رأى منكم منكرا فليغيره بيده"" ولا يعرفون من الدين غير هذا.. وهم الانسان الآلي الذي صنعه المتآمرون الكبار لهدف واحد ولاستراتيجية محددة هى قلب النظم الموجودة وإحداث الفوضى تمهيدا لمرحلة تأتي، غايتها هدم الدين ذاته والقضاء عليه"" ويسترسل د. مصطفى محمود قائلا "" ولا علاقة بين كلمة المنصولية المتداولة وفقه الاصول المعروف كما يتبادر إلى الذهن.. فليس بين هؤلاء الارهابيين فقيه واحد ولا عالم حقيق وانما كلهم شباب محبط محدود المعرفة نقليل المحصول يعمل بالأجرة ويقتل وينسف ويفجر مقابل عمولة من الدولار"" ويؤكد د. مصطفى محمود : ان السبب في اننا نعيش في عصر انحطاط كامل هو أننا اتجهنا إلى تقليد المجتمع الغربي في أوربا وامريكا وتركنا تقاليدنا ومعتقداتنا وقيمنا وتعاليم ديننا. وهذا الكتاب إنذار لشبابنا للبعد عن الطريق الذي يؤدي بهم إلى الهاوية.. وفي نفس الوقت يهديهم إلى الطريق الصحيح.. بالمنطق والعقل.",,,,1998,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391030335l/6955283.jpg,3.93,[],96.0,1.0,,,,92.0,671.0,205,دار أخبار اليوم,"['231', '234', '150', '40', '16']",,[],,
