title,subtitle,categories,description,series,edition,firstPublishDate,published_year,characters,format,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,publisher,ratingsByStars,ratings_count,setting,soldBy,author_list
Birthright,,"['Fantasy', 'Young Adult', 'Paranormal', 'Romance', 'Witches', 'Magic', 'Vampires', 'Amazon', 'Young Adult Paranormal', 'Fiction']","For one-thousand years, Druid prophecies foretold of a young witch destined to alter the fate of both human and immortal alike. This witch-turned-vampire would be capable of harnessing the supernatural abilities of both and, in a bloody rise to power, would rule with unwavering control.Unwillingly thrust into a world she never dreamed existed, Liz Markum is catapulted into an ancient war between rival vampire factions. She must choose between those she loves and the ever-present darkness attempting to devour her very soul.Only one question remains: Will Liz claim her birthright or surrender to the dark gift?One choice.One chance.Two destinies.",The Dark Gifts #1,,,March 2nd 2011,[],Nook,,2940011283611,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331233877l/11653081.jpg,3.82,[],80.0,1.0,,,,81.0,468.0,535,Smashwords,"['202', '110', '66', '48', '42']",,[],,['Willow Cross']
Blood Brothers,,"['Plays', 'Classics', 'School', 'Drama', 'Fiction', 'Theatre', 'Read For School', 'English Literature', 'Adult Fiction', 'Literature']","
  A Liverpudlian West Side Story: twin brothers are separated at birth because their mother cannot afford to keep them both. She gives one of them away to wealthy Mrs Lyons and they grow up as friends in ignorance of their fraternity until the inevitable quarrel unleashes a blood-bath. 
  'Willy Russell is less concerned with political tub-thumping than with weaving a close-knit story about the working of fate and destiny … it carries one along with it in almost unreserved enjoyment"" Guardian
  
  One of the longest-running and most successful ever West End musicals, Blood Brothers premiered at the Liverpool Playhouse in January 1983. 
",,,10/29/85,May 10th 2001,[],Paperback,,9780413767707,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387302455l/132122.jpg,3.89,[],191.0,2.0,,,,91.0,3275.0,112,Bloomsbury Methuen Drama,"['1036', '1196', '763', '223', '57']",,"['Liverpool, England (United Kingdom)']",,['Willy Russell']
Bella Poldark,,"['Historical Fiction', 'Fiction', 'Historical', 'Romance', 'Classics', 'Historical Romance', 'Novels', 'Adult Fiction', 'Literature', 'British Literature']","Cornwall, 1818-1820The stories of the Poldark family—Ross, the strong, independent squire and his beautiful, outspoken wife Demelza; their son Jeremy; their talented, headstrong daughter Bella; and their long-standing feud with humorless landowner Sir George Warleggan—have sold millions of copies, and in the 1970s were made into the most widely watched TV series of the decade. Now, the twelfth and final novel brings the family story to a close—with Bella taking center stage, moving between her home at Nampara on the rugged Cornish coast and the wildly exciting world of the theater in London and Europe at the beginning of the 19th century.",The Poldark Saga #12,,05/01/02,May 2nd 2003,[],Paperback,,9780330491495,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385276287l/194611.jpg,4.33,[],96.0,1.0,,,,97.0,4251.0,688,Pan Publishing,"['2210', '1400', '502', '98', '41']",,"['Cornwall, England']",,['Winston Graham']
Better Times Than These,,"['Fiction', 'Historical Fiction', 'War', 'Military Fiction']","An extraordinary first novel, hailed as one of the great, authentic novels of the Vietnam War, from the bestselling author of Forrest Gump. 1966: Billy Kahn finds himself Executive Officer of Bravo Company, responsible for leading over 100 young men into combat--and drawn into an impassable moral quagmire that could mean his downfall . . . or his redemption.",,,06/30/78,December 1st 1994,[],Paperback,,9780671522667,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389230486l/186201.jpg,3.86,[],100.0,1.0,,,,93.0,333.0,464,Pocket Books,"['87', '140', '83', '18', '5']",,[],,['Winston Groom']
Bakakaï,,"['Short Stories', 'Polish Literature', 'Fiction', 'Poland', 'Literature', 'Collections', 'Classics']","Bakakaï no es simplemente una palabra exótica evocadora de misteriosas aventuras, sino también el nombre de una calle de Buenos Aires y el título de este libro de Witold Gombrowicz que tiene una historia muy larga y entretenida.En 1933, en Cracovia. Gombrowicz publicó un libro que contenía sus primeros siete cuentos, escritos entre 1926 y 1932. Más tarde, en 1957, vuelve a recogerlos en otro libro, esta vez ya titulado Bakakaï, añadiéndoles tres cuentos más, escritos entre 1933 y 1946. Curiosamente, dispone los textos en orden cronológico inverso, de modo que el último en el índice es, de hecho, su primera obra escrita. Por su naturaleza profundamente impúdica, Bakakaï no vio la luz en la España franquista hasta que, en 1970, Tusquets Editores hizo el primer intento reduciéndolo a tres cuentos, publicados con el título de uno de ellos, La virginidad. Finalmente, en 1974, también en traducción del escritor mexicano Sergio Pitol, apareció Bakakaï en Barral Editores con sus diez cuentos completos. Nos alegra ahora poder rescatar otra vez esta obra de esa espléndida, pero a la vez desafortunada, lista de los libros «inencontrables».Poco antes de morir, Witold Gombrowicz definía así este libro suyo : «Cuando releo estos cuentos lejanos, advierto que hay riqueza en ellos y que vibran sorprendentes cortocircuitos. Confieso, no obstante, que en estas páginas hay un elemento morboso, repelente, repugnante incluso. Es cierto. Reconozcamos a pesar de todo que esos contenidos repelentes pierden repugnancia al convertirse en elementos de la Forma ; su papel es funcional, obedecen a un fin superior : a la creación artística». Hoy, nadie pone ya en duda esta afirmación autojustificativa : Bakakaï forma parte ya de la obra de uno de los grandes escritores de nuestro siglo.",,Tusquets Marginales,11/06/33,1986,[],Paperback,,9788472230873,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1218473136l/3115360.jpg,3.94,[],87.0,1.0,,,,94.0,800.0,256,Tusquets,"['229', '348', '174', '40', '9']",,[],,"['Witold Gombrowicz', 'Sergio Pitol']"
Betrayed: Alternate Ending,,"['BDSM', 'Adult Fiction', 'Romantic Suspense', 'Erotic Horror', 'Thriller', 'Fiction', 'M F Romance', 'Psychological Thriller']","Brook, a Denver socialite, is abducted during a botched carjacking, and mistreated in the worst possible ways by her captors. She escapes, wandering injured, half-naked, and hopelessly lost in the Colorado wilderness at the onset of a harsh winter. Brook is nearly frozen and almost at the end of her endurance. Lance, a wild-looking reclusive man who has shunned society, likes his solitary life deep in the wooded mountains. But his world is about to be turned upside down.Advisory: Contains sexual violence and strong language.",,,08/11/11,February 6th 2012 ,[],Kindle Edition,,B0076H3U2K,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1383337104l/13572064.jpg,3.61,[],139.0,2.0,,,,84.0,1681.0,86,,"['434', '526', '447', '184', '90']",,[],,['Wodke Hawkinson']
Bleeding Heart (A Timeless Fable About Living Life With Passion),,[],"Bleeding Heart is a timeless fable about living life with passion. It will bring joy to your soul as you turn the pages ever faster. In a grey, permanently overcast city in South America, a child is born with a gap in his chest; a heart that is open to the world. To most, it appears to be a weakness. It is in fact a gift. Sole heir to a wealthy sugar plantation, his totalitarian father tries to force him to follow the family tradition of administering their slave-run empire. Paco refuses, opting to follow his dream of singing. Driven from his home by his father's ultimatum, Paco is lured into a world of political deception where his musical abilities land him on the wrong side of the law... and deeply in love. Having to run for his life and freedom. Escaping to the Andes, fate leads him to a mystical Inca shaman, who teaches him how to follow his heart and his inner voice. He is confronted with the decision; to have a heart that bleeds forever, or choose the path where there's no more bleeding - even if it means death. He discovers that nothing is impossible, and that living with an open heart is not weakness, but a gift to the world.Xavier the songwriter has become a story teller, but his words are not just words, they are lyrics that drip strength and passion.",,,,September 11th 2012,[],Paperback,,9780987281630,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353275769l/16157099.jpg,4.48,[],99.0,1.0,,,,95.0,21.0,299,Heart Space Publications,"['15', '3', '2', '0', '1']",,[],,['Xavier Saer']
Burung-Burung Manyar,,"['Indonesian Literature', 'Novels', 'Fiction', 'Literature', 'Historical Fiction', 'Classics', 'Roman', 'Historical', 'Romance', 'Drama']","Novel Burung-burung Manyar dapat dibaca sebagai bentuk proyek pasca-kolonial. Novel ini berusaha untuk mencari penyimpangan yang terjadi dalam penulisan sejarah Revolusi Indonesia. Sejarah dalam novel Burung-burung Manyar diceritakan secara mengalir dengan beberapa masukan anekdot. Sejarah tidak disampaikan dengan nada otoriter.Sejarah dicerita melalui kisah cinta seorang yang bekerja mendukung kemerdekaan Indonesia, Larasati, dan Satadewa alias Teto, orang Indonesia yang bekerja dalam angkatan perang Belanda.Menjelang akhir novel, terdapat kejutan yang menggelitik. Teto atau terbangkitkan jiwa nasionalismenya, dengan menjadi relawan membongkar kecurangan perusahaan tempatnya bekerja yang merugikan Indonesia.",,,11/06/81,2004,"['Setadewa (Teto)', 'Larasati (Atik)']",Paperback,,9789794285282,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1491741947l/1379444.jpg,4.13,"['The S.E.A. Write Award (1983)', 'Ramon Magsasay Award (1996)']",63.0,1.0,,,,95.0,3506.0,320,Djambatan,"['1472', '1259', '588', '128', '59']",,['Indonesia'],,['Y. B Mangunwijaya']
"Black Butler, Vol. 11",,"['Manga', 'Fantasy', 'Historical Fiction', 'Mystery', 'Graphic Novels', 'Supernatural', 'Paranormal', 'Young Adult', 'Fiction', 'Comics']","Whispers turn into screaming headlines in Earl Ciel Phantomhive's morning paper as word of the dead being resurrected takes society by storm. But when the unsavoury details of the business reach Ciel's ear, he and his superlative butler, Sebastian, book themselves on a luxury liner to look into these alleged miracles and the ""Aurora Society"" conducting them. As the waters lap and crash all around the vessel, mysterious individuals gather under the banner of the ""Phoenix."" Ciel and Sebastian may be one step closer to the truth, but have they sealed their fates by conducting an investigation on what could easily become a floating coffin...?",黒執事 [Kuroshitsuji] #11,,February 26th 2011,July 2011,[],Paperback,,9786020003696,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1310049204l/11973550.jpg,4.5,[],17.0,1.0,,,,98.0,6004.0,200,PT Elex Media Komputindo,"['3785', '1525', '598', '73', '23']",,[],,['Yana Toboso']
"Black Butler, Vol. 12",,"['Manga', 'Fantasy', 'Historical Fiction', 'Horror', 'Supernatural', 'Mystery', 'Graphic Novels', 'Fiction', 'Young Adult', 'Demons']","Mulia. Ksatria Inggris harus seperti itu.Mayat-mayat bergerak akibat `kebangkitan sempurna` yang dilakukan oleh Masyarakat Aurora.Tapi, di dalam tubuh itu tidak terdapat jiwa.Mereka pun mulai menyerang satu per satu orang-orang yang ada di atas kapal pesiar.Di ujung pandangan pria berkacamata yang datang untuk menyelidiki hal tersebut terdapat banyak pecahan gunung es bagaikan tikus putih. Komik butler paling fantastis sedunia, dipersembahkan untuk anda...",黒執事 [Kuroshitsuji] #12,,July 27th 2011,November 2011,[],Paperback,,9786020015316,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1322352181l/13094398.jpg,4.51,[],16.0,1.0,,,,97.0,8335.0,178,PT Elex Media Komputindo,"['5567', '1818', '708', '159', '83']",,[],,['Yana Toboso']
"Black Butler, Vol. 3",,"['Manga', 'Fantasy', 'Graphic Novels', 'Historical Fiction', 'Comics', 'Supernatural', 'Young Adult', 'Horror', 'Paranormal', 'Fiction']","Sebastian est un majordome au service de Ciel Phantomhive, héritier d'une grande famille de la noblesse anglaise. Distingué et irréprochable, il cache sa véritable nature.",黒執事 [Kuroshitsuji] #3,,December 18th 2007,2009,[],Paperback,,9789792760866,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1261151722l/7352220.jpg,4.52,[],30.0,1.0,,,,98.0,21965.0,190,PT Elex Media Komputindo,"['14657', '4791', '1972', '354', '191']",,[],,['Yana Toboso']
"Black Butler, Vol. 9",,"['Manga', 'Fantasy', 'Historical Fiction', 'Graphic Novels', 'Mystery', 'Supernatural', 'Young Adult', 'Historical', 'Comics', 'Fiction']","Tolong jaga tuan muda. Setelah kasus kelompok sirkus selesai, butler ratu datang ke kediaman Phantomhive. Kemudian, di sebuah pesta malam yang diadakan di tengah malam berbadai, terjadilah suatu tragedi.Nasib menjadi jelas, pada bayangan sang butler yang matanya telah tertutup, kupu-kupu berwarna abu-abu jatuh ke bawah. Inilah komik tentang butler paling maju dipersembahkan untuk anda",黒執事 [Kuroshitsuji] #9,,June 18th 2010,April 24th 2012,[],Paperback,,9789792785937,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1288622495l/9625608.jpg,4.52,[],19.0,1.0,,,,98.0,6656.0,178,PT Elex Media Komputindo,"['4280', '1664', '601', '83', '28']",,[],,['Yana Toboso']
"Black Butler, Vol. 1",,"['Manga', 'Fantasy', 'Graphic Novels', 'Comics', 'Young Adult', 'Anime', 'Fiction', 'Historical Fiction', 'Horror', 'Paranormal']","In the Victorian ages of London The Earl of the Phantomhive house, Ciel Phantomhive, needs to get his revenge on those who had humiliated him and destroyed what he loved. Not being able to do it alone he sells his soul to a demon he names Sebastian Michaelis. Now working as his butler, Sebastian must help the Earl Phantomhive in this suspenseful, exciting, thriller manga.",黒執事 [Kuroshitsuji] #1,,02/27/07,January 26th 2010,"['Ciel Phantomhive', 'Sebastian Michaelis', 'Elizabeth Midford']",Paperback,,9780316080842,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336691148l/6690979.jpg,4.37,[],809.0,8.0,,,,95.0,100069.0,192,Yen Press,"['61242', '21894', '11556', '3368', '2009']",,"['London, England']",,"['Yana Toboso', 'Tomo Kimura']"
"Black Butler, Vol. 4",,"['Manga', 'Fantasy', 'Graphic Novels', 'Historical Fiction', 'Comics', 'Supernatural', 'Horror', 'Paranormal', 'Fiction', 'Historical']","London - the capital of the Great Empire - is once again under siege, as a string of bizarre attacks on British citizens returned from India sends rumours flying and casts a pall upon Queen Victoria's rule. Sent in by Her Majesty, young Earl Phantomhive and his most capable butler, Sebastian, follow a trail that collides head-on with an Indian youth who claims to be a prince. And this prince possesses an extraordinary butler of his own! As an intense rivalry between the two butlers begins to form, will the kitchen be the dueling duo's final battleground?!",黒執事 [Kuroshitsuji] #4,,May 27th 2008,January 25th 2011,"['Ciel Phantomhive', 'Sebastian Michaelis', 'Elizabeth Midford']",Paperback,,9780316084284,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1325906642l/7972098.jpg,4.43,[],29.0,1.0,,,,97.0,10974.0,192,Yen Press,"['6653', '2790', '1246', '214', '71']",,[],,"['Yana Toboso', 'Tomo Kimura']"
"Black Butler, Vol. 19",,"['Manga', 'Fantasy', 'Historical Fiction', 'Supernatural', 'Graphic Novels', 'Comics', 'Paranormal', 'Young Adult', 'Mystery', 'Historical']","In accordance with the wishes of Queen Victoria, young Earl Ciel Phantomhive embarks on a jaunt to Germany with his elite butler, Sebastian, in tow. Gruesome and mysterious deaths are occurring on the continent, and along with the fear of contagion that permeates the air there are also rumors of witches and werewolves running amok. When Ciel's party heads right into the heart of a cursed forest where supernatural creatures are said to dwell, they run straight into a witch! In fact, several of them! And the village head is none other than a little girl who appears as though she's stepped out of a fairy tale?!",黒執事 [Kuroshitsuji] #19,,June 27th 2014,January 20th 2015,[],Paperback,,9780316259408,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422944478l/22553536.jpg,4.47,[],9.0,1.0,,,,98.0,2739.0,176,Yen Press,"['1644', '772', '281', '38', '4']",,[],,"['Yana Toboso', 'Tomo Kimura']"
"Black Butler, Vol. 16",,"['Manga', 'Fantasy', 'Historical Fiction', 'Supernatural', 'Graphic Novels', 'Paranormal', 'Comics', 'Mystery', 'Fiction', 'Young Adult']","Earl Ciel Phantomhive and his invincible butler Sebastian may have succeeded in sneaking their way into the elite Weston College, but their investigation quickly hits a wall. To earn an audience with the headmaster, Ciel's only option is to attend the ""Midnight Tea Party,"" an exclusive gathering hosted by the elusive head of the school. And the only way a lowly first-former like Ciel, earl or no, can land a seat at that table is by being elected the Most Valuable Player in the College's annual storied cricket tournament. Selected from each house, students in the springtime of youth battle it out among the wickets on the spring-green lawn. Will the usually unperturbed young earl be bowled over by this unexpected turn of events?!",黒執事 [Kuroshitsuji] #16,,March 27th 2013,January 21st 2014,[],Paperback,,9780316369022,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1406215525l/18129488.jpg,4.36,[],12.0,1.0,,,,97.0,3282.0,176,Yen Press,"['1820', '923', '451', '77', '11']",,[],,"['Yana Toboso', 'Tomo Kimura']"
Book Club,Life of Pi (7 Copies).,,,,,,,,,0156030209,9780156030205,,,3.9,,,,,,,,,401.0,,,4242.0,,,['Yann Martel']
Beatrice and Virgil,,"['Fiction', 'Canada', 'Animals', 'Holocaust', 'Contemporary', 'Novels', 'Adult Fiction', 'Literary Fiction', 'Literature', 'Adult']","This is the story of a donkey named Beatrice and a monkey named Virgil. It is also the story of an extraordinary journey undertaken by a man named Henry. It begins with a mysterious parcel, and it ends in a place that will make you think again about one of the most significant events of the twentieth century. Once you have finished reading it, it is impossible to forget.",,,,April 13th 2010,"['Beatrice, Virgil, Henry, Henry, Sarah']",Hardcover,,9781400069262,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442463960l/7176578._SY475_.jpg,3.16,[],429.0,5.0,,,,71.0,19643.0,213,Spiegel & Grau,"['2934', '5053', '5982', '3588', '2086']",,[],,['Yann Martel']
Bone Magic,,"['Urban Fantasy', 'Paranormal', 'Fantasy', 'Paranormal Romance', 'Romance', 'Vampires', 'Magic', 'Witches', 'Fae', 'Dragons']","We're the D'Artigo sisters: sexy, savvy operatives for the Otherworld Intelligence Agency. But being half-human, half-Fae short-circuits our talents at all the wrong times. My sister Delilah is a Were who turns into golden tabby when she's stressed. And Menolly's a vampire who's still trying to get the hang of being undead. As for me, I'm Camille D'Artigo, a wicked-good witch who's learning death magic with a youkai-kitsune husband. Until now, the Moon Mother has pretty much ignored me, but she's about to take me on the Hunt of my life...Another equinox is here, and life's getting more dangerous for all of us. The past is catching up to our friends Iris and Chase. Smoky, the dragon of my dreams, is forced to chose between his family and me. To top it off, there's a new demon general in town, and we can't locate her. And when the Moon Mother and the Black Beast summon me to Otherworld, I think I'm just going to reunite with my long-lost soul mate, Trillian. But once there, I'm forced to undergo a drastic ritual that will forever change my life, and the lives of those around me.",Otherworld / Sisters of the Moon #7,,12/18/09,January 5th 2010,"['Iris (divers)', ""Camille D'Artigo"", 'Smoky', 'Chase Johnson', 'Morio Kuroyama', 'Trillian']",Mass Market Paperback,,9780425231982,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390773990l/6590600.jpg,4.19,[],92.0,1.0,,,,96.0,5140.0,281,Berkley Books,"['2334', '1702', '893', '169', '42']",,"['Seattle, Washington (United States)']",,['Yasmine Galenorn']
Blood Wyne,,"['Urban Fantasy', 'Paranormal', 'Fantasy', 'Vampires', 'Paranormal Romance', 'Romance', 'Magic', 'Fae', 'Demons', 'Witches']","We're the D'Artigo sisters: half-human, half-Fae, we're sexy, we're savvy and we just turned in our badges to the Otherworld Intelligence Agency. My sister Camille is a wicked good witch. Delilah's a werecat and blossoming Death Maiden. And as for me? I'm Menolly, acrobat extraordinaire turned vampire. But being a vamp isn't all it's cracked up to be, especially when the Godfather of all vampires decides to play Prince Charming...It's the holiday season and a vampire serial killer is on the loose. Hungry ghosts are tearing up the town and people are running scared. I strike a deal with Ivana Krask--one of the Elder Fae--and too late, discover strings are attached. But when I turn to Roman, one of the oldest, most powerful vampires around, for help, he offers me more than I ever bargained for.",Otherworld / Sisters of the Moon #9,USA,12/22/10,February 1st 2011,"[""Menolly D'Artigo""]",Paperback,,9780425239742,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1280942560l/7693649.jpg,4.22,[],82.0,1.0,,,,96.0,4613.0,302,Berkley,"['2137', '1560', '754', '130', '32']",,"['Seattle, Washington (United States)']",,['Yasmine Galenorn']
Beauty and Sadness,,Fiction,A destructive love affair between a married writer and a teenage girl that continues to haunt both of them more than twenty years after their last embrace.,,,,1996.0,,,0679761055,9780679761051,,http://books.google.com/books/content?id=XgjKkQX4DIoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.86,,,,,,,,,206.0,,,4649.0,,,['Yasunari Kawabata']
Beauty and Sadness,,"['Fiction', 'Japan', 'Japanese Literature', 'Classics', 'Literature', 'Asia', 'Romance', 'Nobel Prize', 'Asian Literature', 'Novels']","Beauty and Sadness (Japanese: 美しさと哀しみと Utsukushisa to kanashimi to) is a 1964 novel by Japanese Nobel Prize winning author Yasunari Kawabata.Opening on the train to Kyoto, the narrative, in characteristic Kawabata fashion, subtly brings up issues of tradition and modernity as it explores writer Oki Toshio's reunion with a young lover from his past, Otoko Ueno, who is now a famous artist and recluse. Ueno is now living with her protegée and a jealous lover, Keiko Sakami, and the unfolding relationships between Oki, Otoko, and Keiko form the plot of the novel. Keiko states several times that she will avenge Otoko for Oki's abandonment, and the story coalesces into a climactic ending.",,,10/28/64,January 30th 1996,"['Toshio Oki', 'Otoko Ueno', 'Fumiko Oki', 'Keiko Sakami', 'Taichiro Oki']",Paperback,,9780679761051,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1379601229l/14029.jpg,3.85,[],379.0,4.0,,,,92.0,8195.0,206,Vintage,"['2222', '3261', '2071', '517', '124']",,['Japan'],,"['Yasunari Kawabata', 'Howard Hibbett']"
Black Man of the Nile and His Family,,History,"In a masterful and unique manner, Dr. Ben uses Black Man of the Nile to challenge and expose ""Europeanized"" African history. Order Black Man of the Nile here.",,,,1989.0,,,0933121261,9780933121263,,http://books.google.com/books/content?id=6EK3Bs1h1FUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,4.56,,,,,,,,,442.0,,,175.0,,,['Yosef Ben-Jochannan']
Black Flower,,"['Historical Fiction', 'Fiction', 'Asia', 'Historical', 'Asian Literature', 'Literary Fiction', 'Novels', 'Contemporary', 'Literature', '21st Century']","“Kim takes a small moment of Korean history . . . and transforms this moment into a powerful, sweeping epic that resonates across continents and oceans, bridging East and West . . . The scope and breadth of Kim’s talent is evident on every page of this breathtaking novel.” —ListIn 1904, as the Russo-Japanese War deepened, Asia was parceled out to rising powers and the Korean empire was annexed by Japan. Facing war and the loss of their nation, more than a thousand Koreans left their homes to seek possibility elsewhere—in unknown Mexico.After a long sea voyage, these emigrants—thieves and royals, priests and soldiers, orphans and entire families—disembark with the promise of land. Soon they discover the truth: they have been sold into indentured servitude.Aboard ship, an orphan, Ijeong, fell in love with the daughter of a noble; separated when the various haciendados claim their laborers, he vows to find her. After years of working in the punishing heat of the henequen fields, the Koreans are caught in the midst of a Mexican revolution. Some flee with Ijeong to Guatemala, where they found a New Korea amid Mayan ruins. A tale of star-crossed love, political turmoil, and the dangers of seeking freedom in a new world, Black Flower is an epic story based on a little-known moment in history.",,,01/01/03,October 30th 2012,[],Hardcover,,9780547691138,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1334001207l/13356671.jpg,3.47,['Man Asian Literary Prize Nominee (2012)'],97.0,1.0,,,,82.0,413.0,320,Houghton Mifflin Harcourt,"['77', '130', '132', '57', '17']",,[],,"['Young-Ha Kim', 'Charles la Shure']"
Bastard,,"['Manga', 'Horror', 'Thriller', 'Manhwa', 'Graphic Novels', 'Webcomic', 'Comics', 'Romance', 'Mystery', 'Fiction']","Jin Seong is weak, bullied and practically invisible at school. Because of his particular situation, he is forced to commit murder.",,,07/04/14,2015 ,[],webtoon,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1490595397l/33987008.jpg,4.51,[],91.0,1.0,,,,97.0,1236.0,,,"['799', '322', '73', '29', '13']",,[],,"['Youngchan Hwang', 'Carnkim']"
Bone,,"['Poetry', 'Feminism', 'Nonfiction', 'LGBT', 'Queer', 'Womens', 'Adult', 'Race', 'Mental Health', 'British Literature']","From the celebrated poet Yrsa Daley-Ward, a poignant collection of autobiographical poems about the heart, life, and the inner self.   Bone. Visceral. Close to. Stark.  The poems in Yrsa Daley-Ward's collection bone are exactly that: reflections on a particular life honed to their essence--so clear and pared-down, they become universal.  From navigating the oft competing worlds of religion and desire, to balancing society's expectations with the raw experience of being a woman in the world; from detailing the experiences of growing up as a first generation black British woman, to working through situations of dependence and abuse; from finding solace in the echoing caverns of depression and loss, to exploring the vulnerability and redemption in falling in love, each of the raw and immediate poems in Daley-Ward's bone resonate to the core of what it means to be human. ""You will come away bruised. You will come away bruisedbut this will give you poetry."" ",,,06/16/14,September 26th 2017,[],Paperback,,9780143132615,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1494857481l/35084223.jpg,4.17,[],98.0,1.0,,,,95.0,6310.0,138,Penguin Books,"['2820', '2154', '996', '250', '90']",,[],,['Yrsa Daley-Ward']
Brothers,,"['China', 'Fiction', 'Asia', 'Historical Fiction', 'Chinese Literature', 'Asian Literature', 'Novels', 'Literature', 'International', 'Historical']","A bestseller in China, recently short-listed for the Man Asian Literary Prize, and a winner of France’s Prix Courrier International, Brothers is an epic and wildly unhinged black comedy of modern Chinese society running amok.Here is China as we’ve never seen it, in a sweeping, Rabelaisian panorama of forty years of rough-and-rumble Chinese history that has already scandalized millions of readers in the author’s homeland. Yu Hua, award-winning author of To Live, gives us a surreal tale of two brothers riding the dizzying roller coaster of life in a newly capitalist world. As comically mismatched teenagers, Baldy Li, a sex-obsessed ne’er-do-well, and Song Gang, his bookish, sensitive stepbrother, vow that they will always be brothers--a bond they will struggle to maintain over the years as they weather the ups and downs of rivalry in love and making and losing millions in the new China. Their tribulations play out across a richly populated backdrop that is every bit as vibrant: the rapidly-changing village of Liu Town, full of such lively characters as the self-important Poet Zhao, the craven dentist Yanker Yu, the virginal town beauty (turned madam) Lin Hong, and the simpering vendor Popsicle Wang.With sly and biting humor, combined with an insightful and compassionate eye for the lives of ordinary people, Yu Hua shows how the madness of the Cultural Revolution has transformed into the equally rabid madness of extreme materialism. Both tragic and absurd by turns, Brothers is a monumental spectacle and a fascinating vision of an extraordinary place and time.",兄弟 [Xiong Di] #1,,01/01/05,January 27th 2009,[],Hardcover,,9780375424991,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320476766l/3920295.jpg,4.01,"['Man Asian Literary Prize Nominee (2008)', '亞洲週刊中文十大好書 for 小說類 (2006)', 'LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)']",164.0,2.0,,,,93.0,2157.0,656,Pantheon,"['785', '830', '382', '107', '53']",,['China'],,"['Yu Hua', 'Eileen Chow', 'Carlos Rojas']"
Battle Angel Alita: Last Order,,Comics & Graphic Novels,Beautiful battle angel Alita's adventures continue as she awakens in a new cyborg body and encounters a world filled with bizarre and tormented characters.,,,,2006.0,,,1421504332,9781421504339,,http://books.google.com/books/content?id=ZGnKPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.12,,,,,,,,,208.0,,,313.0,,,['Yukito Kishiro']
"Battle Angel Alita, Volume 02: Tears of an Angel",,"['Manga', 'Comics', 'Science Fiction', 'Graphic Novels', 'Fiction', 'Cyberpunk', 'Comics Manga', 'Seinen', 'Dystopia', 'Graphic Novels Comics']",Alita's mastery of the lethal Panzer Kunst technique may not help her in volume 2 of this popular series. Her worst enemy may be herself.,Battle Angel Alita / Gunnm #2,,02/24/92,March 10th 2004,"['Alita', 'Makaku', 'Gonzu', 'Zapan', 'Hugo', 'Vector', 'Myra', 'Netman No. 2', 'Daisuke Ido', 'Megil the Pharmacist', 'Deckman 10 of Factory 33', 'Deckman 15', ""Hugo's Brother"", 'Nana', 'Zaakri']",Paperback,,9781569319512,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388197331l/60291.jpg,4.31,[],84.0,-1.0,,,,98.0,3220.0,207,Viz Media,"['1575', '1136', '447', '55', '7']",,[],,['Yukito Kishiro']
