title,subtitle,categories,description,series,edition,firstPublishDate,published_year,characters,format,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,publisher,ratingsByStars,ratings_count,setting,soldBy,author_list
12 Rules for Life: An Antidote to Chaos,,"['Nonfiction', 'Psychology', 'Self Help', 'Philosophy', 'Personal Development', 'Audiobook', 'Religion', 'Unfinished', 'Science', 'Politics']","What does everyone in the modern world need to know? Renowned psychologist Jordan B. Peterson's answer to this most difficult of questions uniquely combines the hard-won truths of ancient tradition with the stunning revelations of cutting-edge scientific research.Humorous, surprising, and informative, Dr. Peterson tells us why skateboarding boys and girls must be left alone, what terrible fate awaits those who criticize too easily, and why you should always pet a cat when you meet one on the street.What does the nervous system of the lowly lobster have to tell us about standing up straight (with our shoulders back) and about success in life? Why did ancient Egyptians worship the capacity to pay careful attention as the highest of gods? What dreadful paths do people tread when they become resentful, arrogant, and vengeful? Dr. Peterson journeys broadly, discussing discipline, freedom, adventure, and responsibility, distilling the world's wisdom into 12 practical and profound rules for life. 12 Rules for Life shatters the modern commonplaces of science, faith, and human nature while transforming and ennobling the mind and spirit of its listeners.",,Canadian First Edition,01/16/18,January 23rd 2018,[],Hardcover,,9780345816023,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1512705866l/30257963.jpg,3.94,['Goodreads Choice Award Nominee for Nonfiction (2018)'],1480.0,16.0,,,,87.0,102470.0,409,Random House Canada,"['42381', '29881', '17108', '7652', '5448']",,[],,"['Jordan B. Peterson', 'Norman Doidge', 'Ethan van Sciver']"
10th Grade,,"['Fiction', 'Young Adult', 'Coming Of Age', 'Realistic Fiction', 'Teen']","A perfect re-creation of a school year in the life of an endearing teenager is told with all the comma splices, danglers, run-on sentences--and heroic fantasies--that typify the normal derangements of adolescence.",,,,January 22nd 2002,[],Hardcover,,9780375505843,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1266663914l/2241093.jpg,3.08,['ALA Alex Award (2003)'],59.0,1.0,,,,73.0,333.0,272,Random House,"['32', '70', '142', '71', '18']",,[],,['Joseph Weisberg']
15 Yaşında Bir Kaptan,,"['Classics', 'Adventure', 'Fiction', 'France', 'French Literature', 'Childrens', 'Young Adult', 'Literature', 'Historical Fiction', 'Novels']","In 1878 appeared Dick Sands, the epic of the slave trade. This picture of the wilds of Africa, its adventures and its dangers, the savage hunting both of beasts and men, has always been a favorite among Verne's readers.	It contains no marvels, no inventions, but merely, amid stirring scenes and actions seeks to convey two truthful impressions. One is the traveler's teaching the geographical information, the picture of Africa as explorers, botanists, and zoologists have found it. The other is the moral lesson of the awful curse of slavery, its brutalizing, horrible influence upon all who come in touch with it, and the absolutely devastating effect it has had upon Africa itself.",Extraordinary Voyages #17,,10/30/78,Published,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398325781l/22007986.jpg,3.93,[],159.0,2.0,,,,94.0,5307.0,95,Yeni Büyük Dağıtım Yayınevi,"['1729', '1870', '1368', '278', '62']",,[],,['Jules Verne']
100 Common Sense Policies to make BRITAIN GREAT again,,['Politics'],"Our way of life is under threat from a hidden enemy, and the people who are trying to destroy our country never take a day off, so if we hope to make BRITAIN GREAT again, neither should you or I.People in this country are getting angry, and in this book I analyse their views and justify them in the words of the bloke who goes to football on a Saturday afternoon, enjoys a few pints with his mates before the game and puts the world to rights.I haven’t watered any of my Policies down, or bent them to suit the do-gooders, I promise you that. What I have done, however, is put full integrity into the writing of this book. You, like me, may feel something needs to be done about the following issues;•	Grooming Gangs•	Terrorist Activity•	Extremism•	Female Genital Mutilation•	Modern Slavery•	Acid Attacks•	Immigration – respect for the home nation•	Immigration – get a job!•	Racism•	Stop ‘n’ Search – Knife Crime•	Refugees •	Burglary•	The Windrush Generation•	Education•	The NHS•	Benefit Cheats•	Ex-Servicemen Sleeping Rough•	Bullies•	Religion•	The Union JackI’ve no doubt there will be people who disagree with my Policies, and that’s okay. We’re not all supposed to agree. But there are issues right now that need addressing. We read about them in the papers, we listen to radio hosts discuss them on phone-in programmes and we talk about them to our mates at work and in the pub. I also speak to a lot of football supporters from various clubs and I know most are in accordance with my views.I am deadly serious that if the majority of the Policies I propose here were adopted, Great Britain would be a safer place to live and, of course, GREAT again. And isn’t this what we all want? A safer place for our children and our grandchildren?From time to time I tend to get a little frustrated in the book, and if my language upsets you then I apologise, but far better you read it with full emotion than a half-hearted attempt to hold myself in check. I hope you enjoy, and I hope my Policies give you something to believe in",,1,,April 19th 2018,[],Kindle Edition,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1524409820l/39912571._SY475_.jpg,4.67,[],276.0,3.0,,,,100.0,12.0,439,Karl Wiggins,"['9', '2', '1', '0', '0']",,[],,['Karl Wiggins']
1st Semester,,"['BDSM', 'Romance', 'Erotica', 'Humor', 'Erotic Romance', 'Paranormal Romance']","Classes are officially kicked off for White Knight Dom Academy, 1st Semester. Now that Lucian and Tara have won the Dom Wars, they are teaming up with Steve, their limo driver from the Dom Wars competition and his sex-crazed wife Susan, to help do what it takes to get the millions still owed them.  The requirement: Teach the art of dominance and submission to 5 couples in 5 years and sell X amount of Adult Toy products to the virgin-minded town.  The Plan: Lucian and Tara find couples that need money and then bribe them to classes, while Steve and Susan sell the company's products. Couples in the town are fairly easy to come by and sweet oils with romantic candles are going to be a cinch to move. But the nightmare sex toys that seem straight out of the bowels of a demon's sweatshop are the problem.  The only thing to do is rename and repackage these abominations and pass them off as useful daily products one simply can't live without. All while hiding their connection with Dom Wars--or Porn Wars as the locals would call it--to avoid getting kicked out of Gramma's home-town--with Gramma included.  Three, two, one... Action!",White Knight Dom Academy #2,,,February 25th 2015,[],Kindle Edition,,B00U1M1IAI,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1430077630l/25026169.jpg,4.49,[],255.0,3.0,,,,94.0,235.0,117,,"['169', '37', '15', '4', '10']",,[],,['Lucian Bane']
"1 Love, 2 Religions: A Romantic Dilemma",,[],"A self-narrative compilation of a girl named Sakshi as she passes through the very designated transits of her life. Life would have been a lot simpler if the ‘event’ called Love favored coreligionists. But unfortunately it’s not so.Sakshi’s life revolves around her besties namely Revathi, Ryan and Jake.Ryan and Revathi fall in Love even before they realize that they are not from same religions to have a stable future in their relationship. Will they be able to sustain their love while struggling to convince Revathi’s conservative and orthodox family? Or will Ryan give up on Revathi at the end?Meanwhile Jake finds himself tangled in a relationship that he’s not supposed to be in…Sakshi’s life is molded and mended by all these events happening around her as she finally finds her man which adds yet another love story into this compilation of a young urban girl trying to come to terms with her life.Ryan and Revathi’s dilemma over love and religion, Sakshi’s sometimes-smooth-sometimes-bumpy life and Jake’s unfortunate befuddlement all sum up to an exciting and romantic assemblage.",,,,2013,[],Paperback,,9789382393412,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1379867374l/18526170.jpg,3.81,[],100.0,1.0,,,,75.0,16.0,192,Sanbun Publishers,"['6', '5', '1', '4', '0']",,[],,"['Madhuri Varma', 'Febin Benjamin', 'Robin Jacob', 'Snehal Amrutkar', 'Arghya Ganguly']"
1968,The Year That Rocked The World,History,"Provides a detailed look at 1968, a pivotal year in the history of the twentieth century, exploring the turbulent events, politics, culture, economics, and social changes that marked a volatile year.",,,,2005.0,,,0345455827,9780345455826,,http://books.google.com/books/content?id=PgoWNH22yTMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.78,,,,,,,,,480.0,,,1933.0,,,['Mark Kurlansky']
1000 Rings,Inspiring Adornments for the Hand,Crafts & Hobbies,An extensive and diverse collection of one thousand magnificent rings from world-renowned artisans and jewelers is presented in a book of inspiring and detailed photographs. Original.,,,,2004.0,,,1579905080,9781579905088,,http://books.google.com/books/content?id=NtXwT05_RU4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.22,,,,,,,,,416.0,,,80.0,,,['Marthe le van']
10 Lucky Things That Have Happened to Me Since I Nearly Got Hit by Lightning,,['Juvenile'],"EFFIE’S LIFE IS perfect now that she has two best friends, Nit and Aurora. Aurora’s a super-athlete, and when she decides to leave St. Dom’s for public school, where they have better sports, Effie panics. She’s got to come up with a scheme to make Aurora want to come back to St. Dom’s. Meanwhile, her mother’s old college friend, Father Frank, the priest, has come to stay under mysterious circumstances. Effie’s bossaholic sister Maxey starts acting like Saint Maxey. Effie’s life doesn’t seem so perfect anymore. . . .",,,10/30/08,July 8th 2008,[],Hardcover,,9780385735414,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439513992l/2380313._SY475_.jpg,3.79,[],96.0,1.0,,,,88.0,68.0,230,Wendy Lamb Books,"['25', '15', '20', '5', '3']",,[],,['Mary Hershey']
13 Little Blue Envelopes,,"['Young Adult', 'Contemporary', 'Romance', 'Fiction', 'Travel', 'Chick Lit', 'Realistic Fiction', 'Teen', 'Adventure', 'Young Adult Contemporary']","Inside little blue envelope 1 are $1,000 and instructions to buy a plane ticket.In envelope 2 are directions to a specific London flat.The note in envelope 3 tells Ginny: Find a starving artist.Because of envelope 4, Ginny and a playwright/thief/ bloke about town called Keith go to Scotland together, with somewhat disastrous though utterly romantic results. But will she ever see him again?Everything about Ginny will change this summer, and it's all because of the 13 little blue envelopes.Ages 12+""",Little Blue Envelopes #1,Extras Inside,08/23/05,December 21st 2010,"['Virginia Blackstone (Ginny)', 'Margaret Banister (Aunt Peg)', 'Richard Murphy', 'Keith Dobson']",Paperback,,9780060541439,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375030179l/17020.jpg,3.63,['Lincoln Award Nominee (2008)'],1715.0,21.0,,,,86.0,78052.0,322,HarperCollins Publishers,"['18725', '25326', '23254', '7943', '2804']",,"['London, England', 'Edinburgh, Scotland', 'Rome (Italy)', 'Paris (France)', 'Amsterdam (Netherlands)', 'Copenhagen (Denmark)', 'Corfu (Greece)']",,['Maureen Johnson']
100 Strokes of the Brush Before Bed,,"['Fiction', 'Erotica', 'Young Adult', 'Contemporary', 'Italian Literature', 'Adult', 'Italy', 'Romance', 'Sexuality', 'Novels']","An instant blockbuster in Italy where it has sold over 700,000 copies, and now an international literary phenomenon, 100 Strokes of the Brush Before Bed is the fictionalized memoir of Melissa P., a Sicilian teenager whose quest for love rapidly devolves into a shocking journey of sexual discovery.Melissa begins her diary a virgin, but a stormy affair at the age of fourteen leads her to regard sex as a means of self-discovery, and for the next two years she plunges into a succession of encounters with various partners, male and female, her age and much older, some met through schoolmates, others through newspaper ads and Internet chat rooms. In graphic detail she describes her entry into a Dante-esque underworld of eroticism, where she willingly participates in group sex and sadomasochism, as well as casual pickups. Melissa's secret life is concealed from family and friends, revealed only in her diary entries.Told with disarming candor, Melissa P.'s bittersweet tour of extreme desires is as poignant as it is titillating. One Hundred Strokes of the Brush Before Bed is a stunning erotic debut, a Story of O for our times.",,,11/30/03,September 22nd 2004,['Melissa Panarello'],Paperback,,9780802117816,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433780221l/46775._SY475_.jpg,2.56,[],99.0,1.0,,,,49.0,5373.0,176,"Grove Press, Black Cat","['402', '766', '1481', '1488', '1236']",,[],,"['Melissa Panarello', 'Lawrence Venuti']"
10 Ways to Get Rid of a Double Chin Fast And Easy,,[],"Having a double chin can really affect your style and self confidence. It can ultimately lead to you feeling uncomfortable with your own body and even restrain you from socializing with others. That is why I've compiled these 10 easy and quick methods of saying good-bye to your double chin, Forever! These Methods include neck exercises and natural remedies you can use from home!",,,,August 30th 2015,[],Kindle Edition,,B014OQA7RG,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441123558l/26206774._SY475_.jpg,5.0,[],99.0,1.0,,,,100.0,1.0,5,MICHAEL ZHANG,[],,[],,['Michael Zhang']
11 Cheap Diabetic Recipes under 10$ (Bonus! 5 Cheap Diabetic Desserts),,[],"Being Diabetic is sometimes difficult on you, and on the wallet. That is why I've compiled these 11 Cheap Diabetic Recipes for You. All the recipes can be bought under 10$ but some only cost 0.50$!  Roasted Veggie Strata Grilled Steak Salad Mushroom Burger Crab Cake Burger Oatmeal Congee Whole Grain Chicken Pot Pie Unstuffed Cabbage Soup Turkey and Veggie Chili Parmesan Lemon Crusted Flounder with Green Beans Amandine Oven- Barbecued Chicken Tasty Cooked Greens  (BONUS) 5 Cheap Diabetic Desserts  Diabetic Friendly Blueberry Muffins Diabetic Cream Puff Filling Peppermint Christmas Cooler, Diabetic Orange Yogurt Muffins Diabetic Low Carb Peanut Butter Cookies",,,,September 2nd 2015,[],Kindle Edition,,B014U9G7SA,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441375317l/26225008._SY475_.jpg,3.5,[],97.0,1.0,,,,50.0,2.0,20,,[],,[],,['Michael Zhang']
18 Cheap Gluten-Free Dessert Recipes (Cheap Gluten-Free Recipes Book 2),,[],"Living Gluten-Free is a mandatory for some, and is a healthy choice of a lifestyle for others. Either ways, it is difficult. Especially on the wallet. Every day, there is a little time of joy. It's when you eat a dessert. But eating the same desserts over, and over, can be boring. That is why I've compiled these 18 Gluten-Free Recipes:Gluten-Free Pumpkin Scones with Cinnamon GlazeGluten-Free Blueberry Buttermilk Breakfast CakeGluten-Free Pear TartGluten-Free Cinnamon Coffee Cake with Coconut CreamGluten-Free Blueberry Almond (Date-Sweetened) MuffinsGluten-Free Double Fudge Banana MuffinsGluten-Free Maple Oat SconesGluten-Free Raisin Pecan Morning RollsGluten-Free PB + J Stuffed Muffins with Peanut Butter CrumbleGluten-Free Lemon Blueberry Cornmeal Donuts (or Muffins)Gluten-Free Berry DanishGluten-Free Strawberry Rhubarb CrispGluten-Free Healthy Homemade Pop TartsGluten-Free Pecan Glazed Pumpkin Baked Cake DonutGluten-Free Cereal and Milk DonutsGluten-Free Coconut Banana Bread with Healthy Almond StreuselGluten-Free CroissantsGluten-Free Blueberry-Lemon Muffins",,,,September 11th 2015,[],Kindle Edition,,B015ANTTQW,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442139416l/26458141._SY475_.jpg,3.0,[],100.0,1.0,,,,50.0,2.0,37,MICHAEL ZHANG,[],,[],,['Michael Zhang']
13 Treasures,,"['Fantasy', 'Middle Grade', 'Young Adult', 'Fairies', 'Mystery', 'Fiction', 'Childrens', 'Adventure', 'Magic', 'Paranormal']","No one else can see the evil fairies that rouse Tanya from her sleep, torturing her at the slightest mention of their existence, but they are as real to the 13-year-old as anything she's ever known. She cannot rid herself of them, nor can she ignore them. But it is her insistence on responding to them that has her banished to her grandmother's secluded countryside manor.There is much to explore and even more to fear in the woods surrounding the estate. But, the forest isn't the only source of dark secrets, and Tanya soon finds herself entangled in a mystery that could trap her in the fairy realm forever.",Thirteen Treasures #1,,01/05/09,April 12th 2010,"['Raven', 'Amos', 'Tanya', 'Fabian', 'Rowan', 'Warwick', 'Gredin', 'Mad Morag', 'Feathercap', 'Florence']",Hardcover,,9780316041485,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1261914440l/6581334.jpg,4.04,"[""Waterstones Children's Book Prize (2009)""]",568.0,7.0,,,,94.0,9145.0,368,Little Brown and Company,"['3448', '3256', '1895', '408', '138']",,[],,['Michelle Harrison']
13 Secrets,,"['Fantasy', 'Middle Grade', 'Young Adult', 'Fiction', 'Adventure', 'Fairies', 'Mystery', 'Magic', 'Childrens', 'Paranormal']","Red is now living at Elvesden Manor under her real name, Rowan, and trying to put the past behind her. But staying on the straight and narrow isn’t as easy as she had hoped . . . Hounded by those who would like her to participate once more in the changeling trade, Rowan is also haunted by dreams of the Hedgewitch’s cottage and the chained-up Eldritch, who swore revenge when she left him there.Her past is about to catch up with her, but can she, Tanya and Fabian prevent it consuming her altogether?",Thirteen Treasures #3,,,February 2011,"['Raven', 'Amos', 'Tanya', 'Fabian', 'Rowan', 'Warwick', 'Gredin', 'Mad Morag', 'Florence']",Paperback,,9780857070890,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1281702641l/8530646.jpg,4.3,[],121.0,2.0,,,,97.0,3265.0,400,Simon & Schuster UK,"['1639', '1060', '482', '66', '18']",,[],,['Michelle Harrison']
1.4,,"['Science Fiction', 'Young Adult', 'Dystopia', 'Fiction', 'Teen', 'Aliens', 'Fantasy', 'Futuristic', 'Middle Grade', 'Apocalyptic']","It’s a brave new world. In the far future, people no longer know what to believe… Did Kyle Straker ever exist? Or were his prophecies of human upgrades nothing more than a hoax? Peter Vincent is nearly 16, and has never thought about the things that Strakerites believe. His father – David Vincent, creator of the artificial bees that saved the world’s crops – made sure of that. When the Strakerites pronounce that another upgrade is imminent, Peter starts to uncover a conspiracy amongst the leaders of the establishment, a conspiracy that puts him into direct conflict with his father. But it’s not a good idea to pick a fight with someone who controls all the artificial bees in the world.",Point 4 #2,,,May 7th 2012,[],Kindle Edition,,B007XIC2XA,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327267106l/11356936.jpg,3.82,[],82.0,1.0,,,,92.0,982.0,367,Egmont,"['260', '389', '250', '58', '25']",,[],,['Mike A. Lancaster']
100 Cupboards,,"['Fantasy', 'Fiction', 'Middle Grade', 'Childrens', 'Adventure', 'Young Adult', 'Mystery', 'Magic', 'Audiobook', 'Juvenile']","Twelve-year-old Henry York is going to sleep one night when he hears a bump on the attic wall above his head. It's an unfamiliar house—Henry is staying with his aunt, uncle, and three cousins—so he tries to ignore it. But the next night he wakes up with bits of plaster in his hair. Two knobs have broken through the wall, and one of them is slowly turning... Henry scrapes the plaster off the wall and discovers doors—ninety-nine cupboards of all different sizes and shapes. Through one he can hear the sound of falling rain. Through another he sees a glowing room—with a man strolling back and forth! Henry and his cousin Henrietta soon understand that these are not just cupboards. They are, in fact, portals to other worlds. 100 Cupboards is the first book of a new fantasy adventure, written in the best world-hopping tradition and reinvented in N.D Wilson's own inimitable style.",100 Cupboards #1,,,December 26th 2007,[],Hardcover,,9780375838811,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440607827l/1661390._SY475_.jpg,3.78,"[""Iowa Children's Choice Award Nominee (2012)""]",354.0,4.0,,,,90.0,15644.0,289,Random House Books for Young Readers,"['4149', '5788', '4180', '1187', '340']",,['Kansas (United States)'],,['N. D Wilson']
"11 Principles to Achieve Financial Freedom: Master Your Financial Life (JagoInvestor, #3)",,['Nonfiction'],"11 Principles To Achieve Financial Freedom: Master Your Financial Life 3 is quite different from conventional books on personal finance. The protagonist of the book is Sam. Instead of a story, the book is more of a collection of conversations between Sam, an IT professional, and his financial coach. Sam is portrayed as an amateur investor who is confused and totally lost when it comes to the world of finances. His coach invites him for a program called 90 Day Money Game that consists of 11 levels that span over a time period of nine days.The eleven levels of this money game are organized as eleven chapters in this book. These are not just chapters but eleven principles to make anybody a powerful investor. Sam’s financial coach transforms him into a potent investor. The chapters in the book are titled Laying a Strong Foundation, Creating New Relationship with Money, How to Create System to Create Wealth, The Game Changers, Investigation Begins, Set Yourself Instead of Setting Goals, How to Increase Income, Active versus Passive Income, How to Master the Game of Financial Freedom, and How to Make Every Year, the Best Financial Year.11 Principles to Achieve Financial Freedom: Master Your Financial Life 3 highlights that personal finance is more about the person rather than the numbers. It teaches readers how to change themselves to change their financial situation. Through Sam’s story and his journey through the 90 Day Money Game, the readers will be taken out from their state of confusion.Sam’s financial coach changes his perception about personal finance and teaches him the art of creating wealth. He turns him into a flourishing investor. Similarly, this book is designed to be the coach, mentor, and guide for the reader as they embark on the journey of money making.By teaching how to explore one’s full financial potential, the book is designed to take one’s financial life to another level. 11 Principles To Achieve Financial Freedom: Master Your Financial Life 3 aims to help readers understand the value of looking beyond just financial products and returns, and consider wealth creation as a project. It sets a new trend in the world of personal finance.",,,,2013,[],Hardcover,,9789380200682,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385565470l/18715849.jpg,3.77,[],98.0,1.0,,,,91.0,22.0,175,Network18 Publications,"['6', '7', '7', '2', '0']",,[],,['Nandish Desai']
1001 اختراع و حقيقة مدهشة عن الحضارة الإسلامية,,[],,,,,"كتبي المفضله

374 books — 493 voters",[],,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1421758549l/24594095.jpg,4.46,[],99.0,1.0,,,,100.0,39.0,,,"['21', '15', '3', '0', '0']",,[],,['National Geographic Society']
100 Selected Stories,,"['Fiction', 'Short Stories', 'Classics', 'American', 'Literature', 'Literary Fiction', 'Short Story Collection', '20th Century', 'Unfinished', 'Novels']",This collection of 100 of O Henry's finest stories is a showcase for the sheer variety of one of America's best and best-loved short story writers The variety of the stories is amazing; O Henry is as at home describing life south of the Rio Grande as he is chronicling the activities and concerns of 'the four million' ordinary citizens who inhabited turn-of-the-century New York. They are marked by coincidence and surprise endings as well as the compassion and high humour that have made O Henry's stories popular for the last century.,,,11/06/30,May 5th 1995,[],Paperback,,9781853262418,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1415589508l/863761.jpg,4.09,[],82.0,1.0,,,,95.0,519.0,768,Wordsworth Editions,"['200', '200', '92', '18', '9']",,[],,['O. Henry']
168 Books to Change Your Life,,"['Nonfiction', 'Spirituality', 'Indian Literature']","If there were one bookshelf that held history's greatest masterpieces of spiritual writing, what would be on it? From his library of more than 150,000 books, bestselling author and mystic Osho selected 168 titles that had served as his beacons of inspiration ?when nothing else was shining in the darkness.? 168 Books to Change Your Life is Osho's invaluable guide to the most profound and spiritually illuminating literature ever written. The book features: ? An eclectic and often surprising selection of books, including Whitman's Leaves of Grass, Lao Tzu's Tao Te Ching, and Richard Bach's Jonathan Livingston Seagull ? Essential details about each classic and its author, and why their writings have left a lasting impact on readers around the world ? Osho's own poetic commentary on the importance of these books in his life, with his insights on the deeper spiritual messages in every masterpiece on the list",The Nitrous Books #2,,07/06/85,April 2008,[],Paperback,,9781591795766,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327999351l/355335.jpg,4.36,[],82.0,1.0,,,,95.0,191.0,352,Sounds True,"['111', '51', '20', '5', '4']",,[],,['Osho']
1001 Illuminated Initial Letters,27 Full-Color Plates,Design,"The illuminated letters in this volume by the great Victorian designer Owen Jones, many taken from an illustrated edition of ""The Psalms of David, "" represent popular alphabet motifs that have been copied by artists and designers for more than a century throughout Europe and North America. Each page of this versatile archive contains approximately 40 magnificently embellished individual letters of the alphabet. (There's also an additional page of equally attractive Arabic and Roman numerals.) Foliated and filigreed designs--ranging from small to large, simple to spectacular--display the meticulous craftsmanship and attention to detail that have become synonymous with Victorian design. Commercial artists, graphic designers, and craftspeople will find this elegant and versatile treasury of copyright-free decorative letters an excellent and indispensable sourcebook for graphic projects calling for old-fashioned Victorian charm.Republication of the edition published by Day & Son, London, and Ludwig Denicke, Leipzig, 1864.",,,,1988.0,,,0486256073,9780486256078,,http://books.google.com/books/content?id=hocfAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.46,,,,,,,,,32.0,,,11.0,,,['Owen Jones']
100 Love Sonnets,Cien sonetos de amor,Poetry,Poems explore the depths of the distinguished Chilean writer's love for his wife,,,,1986.0,,,0292760280,9780292760288,,http://books.google.com/books/content?id=imyWxbj-n2AC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.4,,,,,,,,,232.0,,,12284.0,,,['Pablo Neruda']
100 Love Sonnets,,"['Poetry', 'Classics', 'Romance', 'Spanish Literature', 'Latin American', 'Literature', 'Nonfiction', 'Love', '20th Century', 'Latin American Literature']","Against the backdrop of Isla Negra - the sea and wind, the white sand with its scattering of delicate wild flowers, the hot sun and salty smells of the Pacific - the poet sets the poems in celebration of his love. The subject of that love is Matilde Urrutia de Neruda, Pablo's 'beloved wife'.",,,10/28/59,January 1st 1986,[],Paperback,,9780292760288,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388324821l/11339.jpg,4.39,[],391.0,8.0,,,,97.0,14755.0,232,University of Texas Press,"['8460', '4259', '1532', '332', '172']",,[],,"['Pablo Neruda', 'Stephen Tapscott']"
"1,000 Places to See Before You Die",,Travel,"Describes essential places to see from around the world, offering information on what to find at each spot and the best time to visit.",,,,2003.0,,,0761104844,9780761104841,,http://books.google.com/books/content?id=JeLyE5ada5gC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.85,,,,,,,,,992.0,,,35589.0,,,['Patricia Schultz']
"1,000 Places to See Before You Die",,"['Travel', 'Nonfiction', 'Reference', 'Adventure', 'History', 'Geography', 'Self Help', 'Adult', 'Unfinished', 'Guides']","Around the World, continent by continent, here is the best the world has to offer: 1,000 places guaranteed to give travelers the shivers. Sacred ruins, grand hotels, wildlife preserves, hilltop villages, snack shacks, castles, festivals, reefs, restaurants, cathedrals, hidden islands, opera houses, museums, and more. Each entry tells exactly why it's essential to visit. Then come the nuts and bolts: addresses, websites, phone and fax numbers, best times to visit. Stop dreaming and get going.This hefty volume reminds vacationers that hot tourist spots are small percentage of what's worth seeing out there. A quick sampling: Venice's Cipriani Hotel; California's Monterey Peninsula; the Lewis and Clark Trail in Oregon; the Great Wall of China; Robert Louis Stevenson's home in Western Samoa; and the Alhambra in Andalusia, Spain. Veteran travel guide writer Schultz divides the book geographically, presenting a little less than a page on each location. Each entry lists exactly where to find the spot (e.g. Moorea is located ""12 miles/19 km northwest of Tahiti; 10 minutes by air, 1 hour by boat"") and when to go (e.g., if you want to check out The Complete Fly Fisher hotel in Montana, ""May and Sept.-Oct. offer productive angling in a solitary setting""). This is an excellent resource for the intrepid traveler.Copyright 2003 Reed Business Information, Inc.",,,01/01/03,May 22nd 2003,[],Paperback,,9780761104841,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387718704l/11525.jpg,3.86,[],65.0,1.0,,,,91.0,38460.0,992,Workman Publishing Company,"['12579', '12348', '9943', '2558', '1032']",,[],,['Patricia Schultz']
1892,,['Historical Fiction'],"In 1892, critically acclaimed novelist Paul Butler plunges the reader into 19th century St. John’s, its light and its shade . . . An obscure servant, Kathleen, yearns for her home in Ireland. A mysterious scientist, Dr. Glenwood, believes he can be the first to bring a new photographic discovery to the world. A stable hand, Tommy Fitzpatrick, battles inner demons as he tries to win Kathleen’s heart. These collective struggles will soon erupt to change the fate of an entire city.Longlisted for the 2009 ReLit Awards.",,,,June 27th 2008,[],Paperback,,9781897317280,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333475235l/4335732.jpg,3.82,[],91.0,1.0,,,,94.0,17.0,165,Flanker Press,"['5', '6', '5', '0', '1']",,[],,['Paul Butler']
100%,,"['Comics', 'Graphic Novels', 'Science Fiction', 'Fiction', 'Comix', 'Graphic Novels Comics', 'Comic Book', 'Romance', 'Sequential Art', 'The United States Of America']","All five issues of the groundbreaking sci-fi miniseries from writer/artist Paul Pope are collected is here one stunning package. This ""graphic movie"" tells three separate but interconnected stories in Pope's trademark dynamic style, shifting viewpoints and characters across the urban maze of 2038 Manhattan. Filled with wit, charm, sex and menace, 100% brings a surprisingly true-feeling future to gritty life. Suggested for Mature Readers.",,,11/06/05,April 1st 2005,[],Paperback,,9781401203498,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1308792657l/395006.jpg,3.98,[],92.0,1.0,,,,93.0,1754.0,240,Vertigo,"['612', '647', '378', '87', '30']",,[],,['Paul Pope']
