title,subtitle,categories,description,series,edition,firstPublishDate,published_year,characters,format,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,publisher,ratingsByStars,ratings_count,setting,soldBy,author_list
Vox,,"['Fiction', 'Erotica', 'Romance', 'Novels', 'Literature', 'Literary Fiction', 'Sexuality', 'Contemporary', 'American', 'Adult Fiction']","A man and a woman, strangers to each other, residents of distant cities, have both called an adult party line. Finding each other's voice attractive, they soon switch to a private, ""one-to-one"" connection. Their seduction-through-conversation begins hesitantly and then becomes erotic.",,,02/21/92,January 12th 1998,[],Paperback,,9781862070967,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327904929l/28229.jpg,3.44,[],97.0,1.0,,,,84.0,5424.0,176,Granta Books,"['857', '1736', '1965', '670', '196']",,[],,['Nicholson Baker']
Viy,,"['Classics', 'Horror', 'Russia', 'Fiction', 'Short Stories', 'Fantasy', 'Russian Literature', '19th Century', 'Paranormal', 'Ukraine']",Selected mystery stories written by Nikolai Gogol.,,,11/06/35,2008,[],Paperback,,9789688674246,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358267266l/14290722.jpg,4.03,[],67.0,1.0,,,,93.0,3259.0,91,Axial,"['1274', '1078', '669', '198', '40']",,[],,['Nikolai Gogol']
Village Evenings Near Dikanka and Mirgorod,,"['Classics', 'Russia', 'Russian Literature', 'Fiction', 'Short Stories', 'Literature', 'Ukraine', 'Humor', 'Novels', 'School']","Hailed universally as Russia's finest comic writer, and by many as its greatest writer of prose, Nikolai creates a unique Ukranian world, from the darkest Gothic to folkloric levity. Here, this extraordinary countryside is revealed in all its variety in his first two collections of short stories. The only translation available of this cycle of stories, this edition captures fully the spirit and vigor of his important early work for the first time.",,,11/06/31,December 22nd 1994,[],Paperback,,9780192828804,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1371328997l/195680.jpg,4.19,[],59.0,2.0,,,,93.0,9458.0,496,"Oxford University Press, USA","['4778', '2506', '1514', '482', '178']",,['Ukraine'],,"['Nikolai Gogol', 'Christopher English', 'Richard Peace']"
Virtue and Vice,,"['Romance', 'Contemporary', 'Adult', 'Contemporary Romance', 'Drama']","""If I'm going down, I might as well pick my poison. I pick you.""***A Cobalt Bay Billionaires story.***She couldn’t be sure whether he was her predator or protector... but she was doomed to love him either way.*** It was a summer they will never forget.	Young and naive Cassandra Collins finds herself offered up as interest for her cousin’s debt to a powerful man who craves her as fiercely as he resists her.	Wary but tempted, she struggles to get through the summer without stripping herself of her virtue, and losing her heart to Sebastian Vice—a man so beautiful and broken, he will hurt her as much as he will love her.	Under the blazing sun and amidst the sultry heat of their forbidden desires and secret fears, will Cassandra find the love that will change her life forever? Or will she face the punishment of falling for a wicked Vice?	Wrought by secrets and scars, this is a story of two people who hunger darkly and desperately for a love they are strangers to—a love that endures, hopes and sets them free.",,,,"Wattpad

685 books — 919 voters
Emotionally Gripping Romance Novels

183 books — 39 voters",[],,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393955429l/20322555.jpg,4.27,[],99.0,1.0,,,,95.0,659.0,,,"['335', '212', '78', '22', '12']",,[],,['Ninya Tippett']
Valley of Silence,,Fiction,"In this thrilling conclusion to The Circle trilogy, one vampire dares to stand against Lilith and her minions, using his love for the newly crowned queen of Geall to finally complete the circle of six and change the course of history. Original.",,,,2006.0,,,0515141674,9780515141672,,http://books.google.com/books/content?id=PLmxDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.22,,,,,,,,,318.0,,,1344.0,,,['Nora Roberts']
Vision in White,,"['Romance', 'Contemporary Romance', 'Contemporary', 'Chick Lit', 'Fiction', 'Adult', 'Adult Fiction', 'Audiobook', 'Family', 'Romantic']","Nora Roberts cordially invites you to meet childhood friends Parker, Emma, Laurel, and Mac—the founders of Vows, one of Connecticut's premier wedding planning companies.After years of throwing make-believe weddings in the backyard, flowers, photography, desserts, and details are what these women do best: a guaranteed perfect, beautiful day full of memories to last the rest of your life.With bridal magazine covers to her credit, Mackensie ""Mac"" Elliot is most at home behind the camera—ready to capture the happy moments she never experienced while growing up. Her father replaced his first family with a second, and now her mother, moving on to yet another man, begs Mac for attention and money. Mac's foundation is jostled again moments before an important wedding planning meeting when she bumps into the bride-to-be's brother...an encounter that has them both seeing stars.Carter Maguire is definitely not her type: he's stable, and he's safe. He's even an English teacher at their high school alma mater. There's something about him that makes Mac think a casual fling is just what she needs to take her mind off dealing with bridezillas and screening her mother's phone calls. But a casual fling can turn into something more when you least expect it. And with the help of her three best friends—and business partners—Mac must learn how to make her own happy memories.",Bride Quartet #1,,,April 28th 2009,"['Mackensie ""Mac"" Elliot', 'Carter Maguire', 'Parker Brown', 'Laurel McBane', 'Emmaline ""Emma"" Grant']",Paperback,,9780425227510,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1509938141l/5598113._SX318_.jpg,4.12,['Goodreads Choice Award Nominee for Romance (2009)'],775.0,9.0,,,,94.0,127192.0,325,Berkley Books,"['55394', '40784', '23559', '5338', '2117']",,"['Greenwich, Connecticut (United States)', 'Connecticut (United States)']",,['Nora Roberts']
"Very Good, Jeeves!",,"['Fiction', 'Humor', 'Classics', 'Short Stories', 'Comedy', 'British Literature', 'Audiobook', '20th Century', 'Novels', 'Literature']",Whatever the cause of Bertie Wooster's consternation — Bobbie Wickham gives away fierce Aunt Agatha's dog; again in the bad books of Sir Roderick Glossop; Tuppy crushes on robust opera singer — Jeeves can untangle the most ferocious muddle. 1 Jeeves and the Impending Doom2 The Inferiority Complex of Old Sippy3 Jeeves and the Yule-Tide Spirit4 Jeeves and the Song of Songs5 Episode of the Dog McIntosh6 The Spot of Art7 Jeeves and the Kid Clementina8 The Love that Purifies9 Jeeves and the Old School Chum10 Indian Summer of an Uncle11 The Ordeal of Young Tuppy,Jeeves #4,,10/29/30,July 5th 2011,"['Reginald Jeeves', 'Dahlia Travers', 'Bertram Wilberforce Wooster', 'Richard P. Little', 'Anatole', 'Agatha Wooster', 'Roberta Wickham', 'Oliver Randolph Sipperley', 'Honoria Jane Louise Glossop', 'Mr. Blumenfield', 'George Wooster', 'Uncle Willoughby', 'Thomas Portarlington Travers', 'A.B. Filmer', 'Thomas Gregson', 'McIntosh', 'Spenser Gregson', 'Purvis', 'Gwendolen Moon', 'Old Waterbury', 'Lady Wickham', 'Hildebrand Glossop', 'Cora Bellinger', 'Rupert Bingham', 'Angela Travers', 'Enoch Simpson', 'Gwladys Pendlebury', 'Lucius Pim', 'Beatrice Pim Slingsby', 'Alexander Slingsby', 'Miss Mapleton', 'Clementina', 'Bonzo Travers', 'Mr. Anstruther', 'Lord Snettisham', 'Lady Snettisham', 'Laura Pyke', 'Wilberforce Little', 'Rhoda Platt', 'Maudie Wilberforce', 'Smethurst', 'Reginald Witherspoon', 'Miss Dalgleish', 'Mulready', 'Katherine Travers Witherspoon']",Paperback,,9780393339796,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1402442427l/9862342.jpg,4.35,[],236.0,3.0,,,,99.0,9563.0,272,W. W. Norton Company,"['4609', '3833', '1024', '80', '17']",,[],,['P. G Wodehouse']
Vanquish,,"['Dark', 'BDSM', 'Erotica', 'Romance', 'Abuse', 'Contemporary', 'Adult', 'Contemporary Romance', 'Erotic Romance', 'Mental Illness']","Her life is like a prison cell.A self-made, to-hell-with-the-free-world existence that locks from the inside.Stop judging. Her agoraphobia doesn’t define her. It simply keeps her safe.He belongs in a prison cell.The 6x8, make-me-your-bitch variety that locks from the outside.But he’s free. To hunt. To take. To break.And he just found a sexy new toy.Capturing her is the easy part. Her fucked-up mind, however, makes him question everything he does next.But he’s a determined bastard. If all goes his way, this will hurt like hell.DELIVER series (HEAs with no cliffhangers - must be read in order):Deliver #1Vanquish #2Disclaim #3Devastate #4Take #5Manipulate #6Unshackle #7Dominate #8Complicate #9",Deliver #2,,08/23/14,August 25th 2014 ,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1518894138l/20932811._SY475_.jpg,4.22,[],183.0,2.0,,,,94.0,3407.0,297,,"['1641', '1121', '455', '121', '69']",,[],,['Pam Godwin']
"Victorian Workhouse: The Diary of Edith Lorrimer, England, 1871",,"['Historical Fiction', 'Childrens', 'Historical', 'Fiction', 'Diary', 'Middle Grade', 'British Literature', 'Young Adult', 'Victorian']","It's January 1871 when Edith, the sheltered daughter of a wealthy widow, pays her first eventful visit to the workhouse for the poor. There she meets Rosie, a rebellious, quick-tempered orphan who is always getting into trouble. Edith soon finds herself drawn into Rosie's wild schemes and both their lives are never the same again.",My Story: Girls,,,September 17th 2004,[],Paperback,,9780439977302,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1175451292l/515593._SX318_.jpg,3.64,[],15.0,1.0,,,,90.0,305.0,208,Scholastic,"['65', '101', '109', '25', '5']",,[],,['Pamela Oldfield']
Vanishing Point,,"['Mystery', 'Fiction', 'Cozy Mystery', 'Crime', 'British Literature', 'Mystery Thriller', 'Detective', 'Romance', 'Adult', 'Historical']","Nothing much ever seemed to happen in the sleepy village of Hazel Green apart from the occasional tea-party, spiced with local gossip. Until Maggie Bell went out one evening for a breath of fresh air and never came back. Could Maggie's disappearance be linked to security leaks at the nearby Air Ministry? Or is a sinister scheme being hatched closer to home? Miss Silver is called in to solve the mystery just as a second person goes missing ...",Miss Silver #25,,11/05/53,October 1st 1991,[],Paperback,,9780060974442,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1383353861l/1306954.jpg,3.91,[],94.0,1.0,,,,95.0,605.0,247,Harper Perennial,"['172', '239', '164', '27', '3']",,[],,['Patricia Wentworth']
Voss,,"['Fiction', 'Australia', 'Historical Fiction', 'Classics', 'Nobel Prize', 'Novels', 'Literature', '20th Century', 'Literary Fiction', 'Historical']","WITH AN INTRODUCTION BY ROBERT MACFARLANESet in nineteenth-century Australia, Voss is the story of the secret passion between an explorer and a naïve young woman. Although they have met only on a few occasions, Voss and Laura are joined by overwhelming, obsessive feelings for each other. Voss sets out to cross the continent, and as hardships, mutiny and betrayal whittle away his power to endure and to lead, his attachment to Laura gradually increases. Laura, waiting in Sydney, moves through the months of separation as if they were a dream and Voss the only reality.",,,08/10/57,July 21st 1994,"['Johann Ulrich Voss', 'Laura Trevelyan']",Paperback,,9780099324713,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330428809l/411496.jpg,3.78,"['WH Smith Literary Award (1959)', 'Miles Franklin Literary Award (1957)']",95.0,1.0,,,,87.0,2521.0,448,Vintage Classics,"['746', '898', '557', '206', '114']",,['Australia'],,"['Patrick White', 'Robert MacFarlane']"
Vox,,Children's stories,"""High in the crumbling Palace of Statues, oily Vox Verlix - nominally the Most High Academe but no more than a prisoner in reality - is brewing a terrible plot to destroy the goblins and the shrykes at a stroke, leaving him free to ake over once again. Rook Barkwater, a young librarian knight, stumbles upon the truth when he is taken captive and forced to work for Rook. But can Rook foil Vox's plan and save the lives of his librarian collegues? A dramatic and menacing new adventure, illustrated throughout with marvellously imaginative black and white illustrations. """,,,,2006.0,,,0552554278,9780552554275,,http://books.google.com/books/content?id=FcCBWM5jz1UC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.11,,,,,,,,,400.0,,,54.0,,,"['Paul Stewart', 'Chris Riddell']"
Veronika Decides to Die,A Novel of Redemption,Fiction,"Twenty-four-year-old Veronika seems to have everything -- youth and beauty, boyfriends and a loving family, a fulfilling job. But something is missing in her life. So, one cold November morning, she takes a handful of sleeping pills expecting never to wake up. But she does -- at a mental hospital where she is told that she has only days to live. Inspired by events in Coelho's own life, Veronika Decides to Die questions the meaning of madness and celebrates individuals who do not fit into patterns society considers to be normal. Bold and illuminating, it is a dazzling portrait of a young woman at the crossroads of despair and liberation, and a poetic, exuberant appreciation of each day as a renewed opportunity.",,,,2006.0,,,0061124265,9780061124266,,http://books.google.com/books/content?id=dlgK3OfbiIEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.7,,,,,,,,,210.0,,,126224.0,,,['Paulo Coelho']
Veronika Decides to Die,,"['Fiction', 'Contemporary', 'Philosophy', 'Novels', 'Psychology', 'Romance', 'Drama', 'Mental Health', 'Literature', 'Spirituality']","In his latest international bestseller, the celebrated author of The Alchemist addresses the fundamental questions asked by millions: What am I doing here today? and Why do I go on living?Twenty-four-year-old Veronika seems to have everything she could wish for: youth and beauty, plenty of attractive boyfriends, a fulfilling job, and a loving family. Yet something is lacking in her life. Inside her is a void so deep that nothing could possibly ever fill it. So, on the morning of November 11, 1997, Veronika decides to die. She takes a handful of sleeping pills expecting never to wake up.Naturally Veronika is stunned when she does wake up at Villete, a local mental hospital, where the staff informs her that she has, in fact, partially succeeded in achieving her goal. While the overdose didn't kill Veronika immediately, the medication has damaged her heart so severely that she has only days to live.The story follows Veronika through the intense week of self-discovery that ensues. To her surprise, Veronika finds herself drawn to the confinement of Villete and its patients, who, each in his or her individual way, reflect the heart of human experience. In the heightened state of life's final moments, Veronika discovers things she has never really allowed herself to feel before: hatred, fear, curiosity, love, and sexual awakening. She finds that every second of her existence is a choice between living and dying, and at the eleventh hour emerges more open to life than ever before.In Veronika Decides to Die, Paulo Coelho takes the reader on a distinctly modern quest to find meaning in a culture overshadowed by angst, soulless routine, and pervasive conformity. Based on events in Coelho's own life, Veronika Decides to Die questions the meaning of madness and celebrates individuals who do not fit into patterns society considers to be normal. Poignant and illuminating, it is a dazzling portrait of a young woman at the crossroads of despair and liberation, and a poetic, exuberant appreciation of each day as a renewed opportunity.",On the Seventh Day #2,,10/28/98,06/01/06,"['Boston ""Mari"" Maribu', 'Athena (Greek goddess)', 'Veronika', 'Eduard', 'Dr. Igor', 'Zedka']",Paperback,,9780061124266,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348139939l/1431.jpg,3.7,[],11482.0,142.0,,,,87.0,174383.0,210,Harper Perennial,"['47198', '58406', '45767', '16113', '6899']",,['Ljubljana (Slovenia)'],,"['Paulo Coelho', 'Margaret Jull Costa', 'Kâmuran Şipal']"
Venomous,,"['Aliens', 'Science Fiction', 'Romance', 'Menage', 'Erotica', 'Reverse Harem', 'Paranormal', 'Science Fiction Romance', 'Fantasy', 'Space']","""She is mine to protect, mine to shelter, mine to feed and mine to cover. When she is weak, I shall be her strength. She was stolen from her world by our captors. Now her survival is my responsibility. It is her duty to endure my lust, respect my nest mates and honour our union with offspring. I revere this giver of life, as is the way.""~ Venomous One, formerly of Rök, enslaved gladiator  ""Six things a woman should not have to deal with: 1) More than one barbaric alien lover/life mate. 2) Long term stay on a slave planet where you’re one female amongst thousands of 'needy' males. 3) Killer space pirates. 4) Psychotic mother-in-law. 5) Putting your alien lover/life mates’ species under the threat of annihilation because you ticked off the wrong Slave Chieftain. 6) A marauding overlord with a harem four hundred strong who is determined to make you concubine number four hundred and one. My name is Lumen. I am stranded in a galaxy far, far away and here be huge f***ing aliens.""~ Lumen Young, formerly of Earth, lost in space  Abducted from Earth and transported to a slave planet in an unknown galaxy, Lumen finds herself, shackled, naked and put on display before an alien horde. Told the males will battle for the right to slake their lusts with her body, she would become the slave of slaves. Venomous One, a proud warrior enslaved, has given up hope of returning to his home world and finding a life mate. When a female is tossed into the arena his soul demands he claim her. Winning his mate by Right of Might, he vows to protect Lumen and be a good provider, no matter how ugly her human appearance. Rescued by Venomous’ people, the couple face space pirates, the condemnation of an alien government, galactic war, and a deadlier threat from within the warrior’s own kindred.  
  Warning: violence, profanity and sexual situations with multiple partners.
",Alien Warrior #1,,,December 24th 2014,[],Kindle Edition,,B00RG0IGH6,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422510471l/24081930.jpg,3.92,[],149.0,2.0,,,,88.0,5475.0,690,Stephenson & Fletcher,"['2168', '1657', '974', '401', '275']",,[],,['Penelope Fletcher']
Vampire EROS,,[],"Synopsis


A boy named Eros, who lives alongside his family in a small village, begins to have incomprehensible dreams, and after some time, he is surprised by Vincent, the king of the vampires, and Vincent turns him into a vampire of his lineage.
This story narrates one hundred years before the appearance of 'Valkyrie - the vampire princess.",,,04/28/11,"UtopYA Con 2013

217 books — 274 voters
YA Mythology Series

201 books — 335 voters",[],,,9781301868636,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1364144588l/17672538.jpg,4.82,[],168.0,2.0,,,,100.0,11.0,,,"['10', '0', '1', '0', '0']",,[],,['Pet Torres']
Violet,,[],"SynopsesViolet recebeu uma punição de sua fada mestre, aonde ela vai a terra com a missão de ajudar alguém. Ela conhece Henna, uma jovem que tem sua vida conturbada, depois do seu irmão ter perdido a namorada em um trágico acidente.Violet Tenta ajudar a família da jovem e principalmente o jovem Heron, um rapaz rebelde e problemático.Ela se vê diante de um amor inesperado, que surge em sua vida, após ir conviver com a família de Henna.Obras publicadas da autora Pet TorresDestino com sangue - Romance paranormalVampiros adversários-Romance paranormalAndrômeda – Vampiros adversários - Romance paranormalValquíria – a princesa vampira - Romance paranormalValquíria – a princesa vampira 2 - Romance paranormalValquíria – a princesa vampira 3 - Romance paranormalCasamento arranjado – Romance épicoAmor ou amizade – Romance Amor ou amizade 2 – Romance Emengarda – RomanceViolet – RomanceNa jaula com os leões – RomanceOrnella – Romance épicoLua de sangue - Romance paranormal/góticoIlusório amor – Romance Ilusório amor II – Romance Ilusionismo obsceno – Romance Sinalyna- O colégio Rosa – Romance TeenSinalyna- O baile a fantasia – Romance Teen",Magical Romance #1,,,September 29th 2011,[],Kindle Edition,,9781466095243,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393508149l/20930130.jpg,3.33,[],75.0,1.0,,,,67.0,6.0,110,Pet Torres Books,"['3', '0', '1', '0', '2']",,[],,['Pet Torres']
Valkyrie: The Vampire Princess 2,,[],SINOPSIS,Valkyrie- The Vampire Princess #2,,,"FREE Ebooks For Teens

581 books — 1,274 voters
UtopYA Con 2013

217 books — 274 voters",[],,,9781532913167,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1352654856l/16120627.jpg,3.81,[],69.0,1.0,,,,83.0,54.0,,,"['27', '4', '14', '4', '5']",,[],,['Pet Torres']
Valkyrie: The Vampire Princess 3,,[],"SINOPSIS


Valkyrie returns to the planet Earth.
She backs to live together with her mother and with human kind.
What she doesn't know your Earth’s existence’ll never be the same after she to have become an immortal.
She’ll have to choose between to remain on Planet Earth or even to return to the Planet Neptune. That is, where her father the vampires’s king, reigns.",Valkyrie- The Vampire Princess #3,,04/24/11,"YA Mythology Series

201 books — 335 voters
UtopYA Con 2013

217 books — 274 voters",[],,,9781532913389,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1352654927l/16120634.jpg,4.13,[],66.0,1.0,,,,91.0,53.0,,,"['30', '6', '12', '4', '1']",,[],,['Pet Torres']
"Valkyrie -The vampire princess’s Clothes (Valkyrie -The vampire princess,#0)",,[],"Synopsis


Valkyrie – the vampire princess’s clothes exhibits:
10 color images from Valkyrie – the vampire princess’s clothes.",,1,,April 23rd 2013,[],,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1366761616l/17841297.jpg,3.27,[],97.0,1.0,,,,60.0,15.0,,Pet Torres Books,"['7', '0', '2', '2', '4']",,[],,['Pet Torres']
Vampires Adversaries,,['Paranormal Romance'],[image],Vampire Adversaries #1,,04/13/09,,[],Kindle Edition,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1351697629l/13008724.jpg,4.0,[],71.0,1.0,,,,82.0,11.0,,,"['6', '3', '0', '0', '2']",,[],,['Pet Torres']
Valkyrie The Vampire Princess,,"['Vampires', 'Young Adult', 'Supernatural', 'Paranormal']","Valkyrie the Vampire Princess 5th Anniversary Deluxe Edition brings a Princess Valkyrie Coloring BookS Bonus.  Download printable PDF version from a link located at the end of the book.  SYNOPSIS  Valkyrie is a young girl who has been raised only by her mother, who has suffered a lot by getting pregnant without knowing who the real father of her daughter was. Valkyrie grew up having recurring strange dreams about a man she has never seen in her life. When she meets Eros, a handsome and attractive boy, mystery becomes part of her everyday life. Some nights, she sleeps with an owl watching her. Wondrous revelations come as time wears on, changing her life forever…  ",Valkyrie- The Vampire Princess #1,5th Anniversary Deluxe Edition,03/04/11,March 21st 2016,[],Kindle Edition,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1458775387l/29607702._SX318_.jpg,3.33,[],70.0,1.0,,,,66.0,316.0,270,Amazon Digital Services,"['115', '38', '56', '49', '58']",,[],,['Pet Torres']
Valley of the Shadow,,"['Mystery', 'Historical Fiction', 'Historical', 'Historical Mystery', 'Crime', 'Fiction', 'Ireland', 'Medieval', 'Detective', 'Fantasy']","Sister Fidelma must entreat the chieftain of a Druid clan to allow the construction of a Christian church and school in the region. On their way, she and Brother Eadulf find the slaughtered bodies of 33 young men — arranged ritualistically. It quickly becomes obvious that there's more intrigue than she was lead to expect.",Sister Fidelma #6,,08/13/98,July 1st 2001,[],Paperback,,9780451203304,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1314990563l/1525161.jpg,4.09,[],83.0,1.0,,,,97.0,1205.0,320,Signet,"['418', '518', '233', '29', '7']",,['Ireland'],,['Peter Tremayne']
Vier Pfoten und das Weihnachtsglück,,"['Audiobook', 'German Literature', 'Christmas']",,,,10/01/13,October 4th 2013,[],Hardcover,,9783352008719,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1384442735l/18804966.jpg,3.93,[],60.0,1.0,,,,90.0,29.0,176,Rütten & Loening,"['10', '12', '4', '1', '2']",,[],,['Petra Schier']
Voices From the Street,,Fiction,"In 1950s Oakland, California, Stuart Hadley, a young radio electronics salesman, puts his perfect life at risk as his growing anger, anxiety, and fear results in a quest to fill the void with drinking, sex, and religious fanaticism.",,,,2007.0,,,0765316927,9780765316929,,http://books.google.com/books/content?id=ZZjDxhPuDT4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.28,,,,,,,,,301.0,,,679.0,,,['Philip K. Dick']
Vulcan's Hammer,,Fiction,"Confronted by a dangerous movement of religious fanatics and challenges to its authorities, the Vulcan 3, an objective, unbiased, and hyperrational computer that dictates policy for all citizens--an omnipotent technological wonder that evolved out of chaos and war--could prove to be human civilization's worst nightmare. Reprint. 12,500 first printing.",,,,1960.0,,,1400030129,9781400030125,,http://books.google.com/books/content?id=yH9aAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.51,,,,,,,,,165.0,,,1502.0,,,['Philip K. Dick']
VALIS,,"['Science Fiction', 'Fiction', 'Philosophy', 'Religion', 'Science Fiction Fantasy', 'Novels', 'Fantasy', 'American', 'Speculative Fiction', 'Literature']","VALIS is the first book in Philip K. Dick's incomparable final trio of novels (the others being The Divine Invasion and The Transmigration of Timothy Archer). This disorienting and bleakly funny work is about a schizophrenic hero named Horselover Fat; the hidden mysteries of Gnostic Christianity; and reality as revealed through a pink laser. VALIS is a theological detective story, in which God is both a missing person and the perpetrator of the ultimate crime.",VALIS Trilogy #1,,02/28/81,August 3rd 2004,"['Philip K. Dick', 'Horselover Fat']",Paperback,,9780679734468,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388200579l/216377.jpg,3.93,['Kurd-Laßwitz-Preis for Foreign Novel (1985)'],1011.0,13.0,,,,91.0,24291.0,242,Vintage Books,"['8514', '8394', '5208', '1573', '602']",,"['Santa Ana, California (United States)']",,['Philip K. Dick']
Virgin Earth,A Novel,Fiction,"A sequel to Earthly Joy follows the life of John Tradescant the Younger, who works as a gardener to King Charles I before fleeing to the Royalist colony of Virginia in order to protect his family, a decision that tests his botanical talents and involves him in the plight of Native Americans whose lives are threatened by colonial settlers. Reprint. 85,000 first printing.",,,,2006.0,,,0743272536,9780743272537,,http://books.google.com/books/content?id=ZJeA9rj26a8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.61,,,,,,,,,661.0,,,4349.0,,,['Philippa Gregory']
Vaccination,,"['Zombies', 'Horror', 'Fiction', 'Apocalyptic', 'Suspense', 'Post Apocalyptic', 'Thriller', 'Survival', 'Dystopia', 'Adult']","What if the H1N1 vaccination wasn’t just a preventative measure against swine flu? It seemed like the flu came out of nowhere and yet, in no time at all the government manufactured a vaccination. Were lab workers diligent, or could the virus itself have been man-made? Chase McKinney works as a dispatcher at 9-1-1. Taking emergency calls, it becomes immediately obvious that the entire city is infected with the walking dead. His first goal is to reach and save his two children. Could the walls built by the U.S.A. to keep out illegal aliens, and the fact the Mexican government could not afford to vaccinate their citizens against the flu, make the southern border the only plausible destination for safety?",Vaccination Trilogy #1,First Edition,10/30/11,September 21st 2013,[],Paperback,,9781925047219,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380141290l/18586409.jpg,3.77,[],98.0,1.0,,,,90.0,311.0,214,Severed Press,"['84', '110', '85', '24', '8']",,"['Rochester, New York (United States)']",,['Phillip Tomasso III']
Vision of Tarot,,Fiction,"On the planet Tarot nothing is real. Or everything. For the shimmering Animation curtain is moving across the worldscape like a storm of monsters, changing fantasy into hideous reality, trapping the wanderer-monk Paul in a nightmare of dragons, demons, and spectacular lusts.",,,,1987.0,,,0441864619,9780441864614,,http://books.google.com/books/content?id=H7UzAgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.46,,,,,,,,,260.0,,,1472.0,,,['Piers Anthony']
Vale of the Vole,,Fiction,"Young Eskan ogrenymphhumanfinds himself teamed up with a winged centaur and a burrower named Volney on a mission of mercy to save the ""Vale of the Vole"" from destruction. Reprint.",,,,2000.0,,,0812574966,9780812574968,,http://books.google.com/books/content?id=os1f2xruiK8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.6,,,,,,,,,304.0,,,9074.0,,,['Piers Anthony']
Vale of the Vole,,"['Fantasy', 'Fiction', 'Humor', 'Science Fiction Fantasy', 'Young Adult', 'Science Fiction', 'Magic', 'Adventure', 'Adult', 'High Fantasy']","When Esk, a young ogre-nymph-human, began his pilgrimage to the Good Magician Humfrey to rid himself of a seductive demoness, little did he know it would become a mission of mercy. A running river paradise and its harmless inhabitants were perishing in the wrathful wake of a greedy demon horde. Now it is up to Esk and his companions--a beautiful winged centaur named Chex and a brave burrower Called Volney--to search Xanth's treacherous reaches, gathering together a mind-boggling company of creatures to defend the precious Vale of the Vole.",Xanth #10,,11/06/87,March 15th 2000,[],Paperback,,9780812574968,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388952912l/15449.jpg,3.61,[],91.0,1.0,,,,90.0,9786.0,304,Tor Fantasy,"['2098', '2940', '3744', '876', '128']",,[],,['Piers Anthony']
