title,subtitle,categories,description,series,edition,firstPublishDate,published_year,characters,format,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,publisher,ratingsByStars,ratings_count,setting,soldBy,author_list
Uma Chuva de Diamantes,,"['Romance', 'Fiction', 'Contemporary']","Entre paixões e desamores, nasce a força para começar de novo… Um grande editor morre deixando aos filhos e netos um enorme património e um mistério inquietante: uma parte significativa da herança está pura e simplesmente desaparecida. Entre rancores e ciúmes, a leitura do testamento desencadeia uma desenfreada caça ao tesouro. A dominar a situação está Sónia, a nora do magnata – uma mulher generosa, bonita e voluntariosa. Face à crescente tensão na família, será apenas ela a encontrar forças para recomeçar uma nova vida…",,Capa Mole,11/06/89,March 2006,[],Capa Mole,,9789724145778,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431087340l/6309622.jpg,3.52,[],68.0,1.0,,,,89.0,446.0,384,Edições Asa,"['66', '154', '178', '40', '8']",,[],,['Sveva Casati Modignani']
Unleashing the Storm,,"['Paranormal Romance', 'Paranormal', 'Erotica', 'Romance', 'Erotic Romance', 'Adult', 'Fantasy', 'Suspense', 'Supernatural', 'Urban Fantasy']","BONUS: This edition contains an excerpt from Sydney Croft's Taken by Fire. Feel the heat. Hear the roar.The fever has begun...There’s a storm rising. Electricity crackles in the air. For Kira Donovan, it’s that time of year again: when the need floods her flesh, when almost any man—the bigger and the stronger the better—will do. For Kira, an animal psychic, the heat is a matter of life and death, and this year it has come at just the right time. Tom Knight, a natural-born predator, has arrived at her isolated Idaho farm—for reasons all his own. . . .At first Kira isn’t interested in Knight’s motives. She only needs him—his body, his hands, his scent. But soon, through a daze of desire and distrust, Kira discovers Knight’s world—the world of a covert operative, one man among dozens of secret agents waging an astonishing global war. Knight’s mission is to bring Kira—kicking and screaming if necessary—into the Agency for Covert Rare Operatives and harness her extraordinary gift. He never expected the powerful emotions she would ignite in him, or the fierce desire to keep her safe from harm. For as darkness gathers around them, Kira is feeling the heat once again, leading them both on a wild ride of delicious thrills . . . and terror beyond imagining.",ACRO #2,,January 1st 2008,February 26th 2008,"['Annika Svenson', 'Creed McCabe', ""Devlin O'Malley"", 'Tom ""Ender"" Knight', 'Kira Donovan', 'Oz']",ebook,,9780440337515,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1267030840l/7052663.jpg,4.07,[],39.0,1.0,,,,94.0,3063.0,336,Dell,"['1171', '1169', '535', '149', '39']",,"['Idaho (United States)', 'Catskill Mountains, New York (United States)']",,['Sydney Croft']
Undressing the Moon,,"['Fiction', 'Adult Fiction', 'Death', 'Family', 'Contemporary']","Dark and compassionate, graceful yet raw, ""Undressing the Moon"" explores the seams between childhood and adulthood, between love and loss...At thirty, Piper Kincaid feels too young to be dying. Cancer has eaten away her strength; she'd be alone but for a childhood friend who's come home by chance. Yet with all the questions of her future before her, she's adrift in the past, remembering the fateful summer she turned fourteen and her life changed forever. Her nervous father's job search seemed stalled for good, as he hung around the house watching her mother's every move. What he and Piper had both dreaded at last came to pass: Her restless, artistic mother, who smelled of lilacs and showed Piper beauty, finally left. With no one to rely on, Piper struggled to hold on to what was important. She had a brother who loved her and a teacher enthralled with her potential. But her mother's absence, her father's distance, and a volatile secret threatened her delicate balance. Now Piper is once again left with the jagged pieces of a shattered life. If she is ever going to put herself back together, she'll have to begin with the summer that broke them all...",,,10/30/02,October 1st 2010,[],Paperback,,9780758238764,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442941668l/7958727._SY475_.jpg,3.89,[],98.0,1.0,,,,94.0,881.0,278,Kensington Publishing Corporation,"['245', '356', '228', '41', '11']",,[],,['T. Greenwood']
Until You,,"['M M Romance', 'Romance', 'Contemporary', 'Humor', 'LGBT', 'Fiction', 'Family', 'Comedy', 'Contemporary Romance', 'Gay']","Together with their families and friends, Paul Auster and Vincent Taylor request the honor of your company at the celebration of their marriage. Paul Auster and Vince Taylor just want to have a simple wedding. Really, is that too much to ask?As the big day approaches, they struggle to keep everything from spiraling out of control. From meddling friends and intrusive family, to a certain drag queen's idea as to what constitutes a normal bachelor party, Paul and Vince have their work cut out for them.",At First Sight #3,,,February 27th 2017,[],ebook,,9781635333367,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1485013464l/30370031.jpg,4.46,[],133.0,2.0,,,,99.0,1972.0,149,Dreamspinner Press,"['1141', '624', '182', '17', '8']",,['Arizona (United States)'],,['T. J Klune']
Unravel Me,,"['Young Adult', 'Dystopia', 'Fantasy', 'Romance', 'Science Fiction', 'Paranormal', 'Fiction', 'New Adult', 'Post Apocalyptic', 'Supernatural']","The thrilling second installment in New York Times bestselling author Tahereh Mafi’s Shatter Me series.It should have taken Juliette a single touch to kill Warner. But his mysterious immunity to her deadly power has left her shaken, wondering why her ultimate defense mechanism failed against the person she most needs protection from.She and Adam were able to escape Warner’s clutches and join up with a group of rebels, many of whom have powers of their own. Juliette will finally be able to actively fight against The Reestablishment and try to fix her broken world. And perhaps these new allies can help her shed light on the secret behind Adam’s—and Warner’s—immunity to her killer skin.Juliette’s world is packed with high-stakes action and tantalizing romance, perfect for fans of the Red Queen series by Victoria Aveyard and the Darkest Minds trilogy by Alexandra Bracken.Ransom Riggs, #1 New York Times bestselling author of Miss Peregrine's Home for Peculiar Children, raved: ""A thrilling, high-stakes saga of self-discovery and forbidden love, the Shatter Me series is a must-read for fans of dystopian young-adult literature—or any literature!""",Shatter Me #2,,,02/05/13,"['Adam Kent', 'Juliette Ferrars', 'Aaron Warner Anderson', 'Kenji Kishimoto']",Hardcover,,9780062085535,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1340287622l/13104080.jpg,4.23,['Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2013)'],10401.0,128.0,,,,95.0,170929.0,461,HarperCollins,"['83742', '54615', '23425', '6299', '2848']",,[],,['Tahereh Mafi']
Unite Me,,"['Young Adult', 'Dystopia', 'Fantasy', 'Romance', 'Novella', 'Science Fiction', 'Short Stories', 'Fiction', 'Paranormal', 'New Adult']","Destroy Me tells the events between Shatter Me and Unravel Me from Warner's point of view. Even though Juliette shot him in order to escape, Warner can't stop thinking about her--and he'll do anything to get her back. But when the Supreme Commander of The Reestablishment arrives, he has much different plans for Juliette. Plans Warner cannot allow.Fracture Me is told from Adam's perspective and bridges the gap between Unravel Me and Ignite Me. As the Omega Point rebels prepare to fight the Sector 45 soldiers, Adam's more focused on the safety of Juliette, Kenji, and his brother. The Reestablishment will do anything to crush the resistance... including killing everyone Adam cares about.Perfect for fans of Tahereh Mafi's New York Times bestselling Shatter Me trilogy, this also features an exclusive look into Juliette's journal and a preview of Ignite Me, the third installment of the series.","Shatter Me #1.5, 2.5",,,February 4th 2014,[],Paperback,,9780062327963,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1395444426l/18481271.jpg,4.18,[],1042.0,14.0,,,,96.0,16608.0,197,HarperTeen,"['7416', '5581', '2912', '522', '177']",,[],,['Tahereh Mafi']
Uncle Piper of Piper's Hill,,[],"Uncle Piper of Piper’s Hill is an Australian classic which challenges the conventional image of the country and its inhabitants. First published in 1889, the novel is a perceptive exploration of the clash of values between the old and the new as they are played out within one family. Uncle Piper is a self-made man who has made his fortune as a butcher; when he sends the fare to Australia to his poor but pretentious relations living in England, the drama begins.Set in Melbourne after the gold rushes of the 1850s, Tasma’s fascinating first novel explores the relationship between birth and wealth, art and experience, women and men. A gripping yarn that expertly evokes a range of characters who must come to terms with the values of the new land, Uncle Piper of Piper’s Hill helped to link the old country with the new and to make a claim for the establishment of Australian literature.",,Australian Women Writers: The Literary Heritage,11/06/89,1987,[],Paperback,,9780863582226,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1318950035l/12906665.jpg,3.25,[],86.0,1.0,,,,62.0,8.0,277,Pandora Press (Routledge & Kegan Paul Ltd),"['2', '1', '2', '3', '0']",,[],,"['Tasma', 'Jessie Couvreur', 'Margaret Harris', 'Dale Spender']"
Unleashing Mr. Darcy,,"['Romance', 'Chick Lit', 'Contemporary', 'Fiction', 'Contemporary Romance', 'Adult', 'Retellings', 'British Literature', 'Animals', 'Young Adult']","It is a truth universally acknowledged that a single woman approaching thirty must be in want of a husband...Not Elizabeth Scott. Instead of planning a walk down the aisle, she's leaving New York behind for an adventure in London with the only companion she needs - her dog, Bliss. A new job caring for a pack of show dogs should be just the thing to take her mind off the scandal that ruined her teaching career - and her reputation.She's certainly not interested in dealing with men like the condescending Donovan Darcy, no matter how gorgeous he is! But a nearly thirty-something New Yorker seduced by country mansions and glittering London parties can only resist so much! So when a proposal does come along, will she say yes...?",,,11/01/13,2014,[],Paperback,,9781848450691,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1412518868l/23308588.jpg,3.62,[],71.0,1.0,,,,86.0,2080.0,361,Harlequin Mira,"['467', '712', '610', '221', '70']",,[],,['Teri Wilson']
Unseen Academicals,,"['Fantasy', 'Fiction', 'Humor', 'Comedy', 'Science Fiction Fantasy', 'Audiobook', 'Magic', 'Comic Fantasy', 'High Fantasy', 'Adult']","Discworld lives on in Unseen Academicals, the latest novel from Terry Pratchett. Delivering the trademark insight and humor readers the world over have come to expect from “the purely funniest English writer since Wodehouse” (Washington Post Book World), Unseen Academicals focuses on the wizards at Ankh-Morpork’s Unseen University, who are reknowned for many things—sagacity, magic, and their love of teatime—as they attempt to conquer athletics.",Discworld #37,,,October 6th 2009,"['Rincewind', 'Havelock Vetinari', 'The Librarian', 'Mustrum Ridcully', 'Ponder Stibbons', 'Trevor Likely', 'Juliet Stollop', 'Glenda Sugarbean', 'Mr. Nutt']",Hardcover,,9780061161704,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388348045l/6250169.jpg,3.97,"['Locus Award Nominee for Best Fantasy Novel (2010)', 'Tähtifantasia Award (2015)']",273.0,4.0,,,,94.0,47781.0,417,HarperCollins,"['15711', '18457', '10754', '2183', '676']",,[],,['Terry Pratchett']
"Unanswered Cries: A True Story of Friends, Neighbors, and Murder in a Small Town",,"['True Crime', 'Nonfiction', 'Crime', 'Audiobook', 'True Story']","The fatal nightOn a warm Florida evening, Karen Gregory saw a familiar face at her door. What the beautiful young woman could not know was that she was staring into the eyes of her killer--a savage monster who would rape her, stab her to death, and leave her battered body on the floor outside the bedroom.The desperate searchDetectives frantically sifting through the evidence were tormented by one disturbing question after another: What did the strangely worded note from a friend mean? Why was the house so orderly, when it had been the scene of a frenzied struggle? Why were the bloody footprints on the carpet barefoot? What happened to the white lace teddy missing from Karen's drawer?The shattering discoveryPolice detective Larry Tosi stayed up nights watching the video of the grisly crime scene, looking for the one telltale clue that would lead him to Karen's killer--until slowly, and with growing horror, he realized that the maniac he was hunting was someone he knew...someone he called a friend.",,,,March 1st 1992,[],Hardcover,,9781417650835,,,3.9,[],79.0,1.0,,,,93.0,784.0,,Turtleback Books,"['222', '318', '190', '48', '6']",,[],,['Thomas French']
Under the Greenwood Tree,,"['Classics', 'Fiction', '19th Century', 'Romance', 'Victorian', 'British Literature', 'Literature', 'Historical Fiction', 'Novels', 'Classic Literature']","Under the Greenwood Tree is the story of the romantic entanglement between church musician, Dick Dewey, and the attractive new school mistress, Fancy Day. A pleasant romantic tale set in the Victorian era, Under the Greenwood Tree is one of Thomas Hardy's most gentle and pastoral novels.",,Oxford World's Classics,11/06/72,July 22nd 1999,"['Dick Dewy', 'Fancy Day', 'Mr. Shinar', 'Mr. Maybold']",Paperback,,9780192835178,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1178724039l/825901.jpg,3.68,[],55.0,1.0,,,,90.0,10947.0,218,Oxford University Press,"['2526', '3744', '3532', '917', '228']",,"['Mellstock, Wessex (United Kingdom)']",,['Thomas Hardy']
Utopia,,"['Classics', 'Philosophy', 'Fiction', 'Politics', 'Literature', 'Dystopia', 'School', 'Science Fiction', 'Utopia', 'British Literature']","Utopia (Libellus vere aureus, nec minus salutaris quam festivus, de optimo rei publicae statu deque nova insula Utopia) is a satirical work of fiction and political philosophy by Thomas More (1478–1535) published in 1516 in Latin. The book is a frame narrative primarily depicting a fictional island society as described by the character Raphael Hythloday who lived there some years, who describes and its religious, social and political customs.",,,10/28/16,May 6th 2003,"['Thomas More', 'Raphael Hythloday', 'Peter Giles', 'Cardinal John Morton', 'General Utopus']",Paperback,,9780140449105,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388190168l/18414.jpg,3.54,[],1945.0,32.0,,,,86.0,59452.0,135,Penguin Classics,"['11107', '19578', '20702', '6550', '1515']",,"['Antwerp (Belgium)', 'Utopia']",,"['Thomas More', 'Paul Turner']"
Unleashed,,[],"In the magical underworld of the Dragomir, Lucy Walden has finally found a place of acceptance. Her relationship with Ashton is evolving; she’s training with mythical creatures and tapping into powers beyond what anyone thought was possible – life is perfect until…	 A confrontation with Karver shatters Lucy’s world and leaves Ashton’s existence hanging in the balance. To save his life, she must travel to Eyphah, home of the Deimos. Phrixos, prince of the Deimos, agrees to give her the one thing she needs to save Ashton’s life in exchange for the one thing he wants – her.	Love. Lies. Betrayal. The secrets of the past tumble out, and Lucy learns that even the strongest bonds can be broken.",Mikah #2,,09/04/12,September 12th 2012 ,[],Kindle Edition,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1346924098l/15992536.jpg,4.06,[],100.0,1.0,,,,89.0,18.0,,,"['8', '6', '2', '1', '1']",,[],,['Tiffany Berry']
Under the Sun,,[],"Fine Art Photography by Judith Monteferrante. 'Under the Sun' is about love, and is another chapter in the continuing story of Audrey Wilde and Scott Theseus which began in 'Gelatin Silver Print.' Audrey Wilde is an American fine artist who is a leading figure in the visual art movement known as 'common art.' Her works explore the relationship between artistic expression, celebrity culture, advertisement, and the common-every-day present in America. Scott Theseus is an American film director and screenwriter. He has produced and directed many award winning films and is best known for his distinctive visual and narrative style. This book was created and presented by Audrey gifted to Scott as an heirloom to their love; it is a catalog of letters, photographs, and poetry, created during their years apart; collected, in Audrey's words, so that 'we who love remember love, see its flowers and the stars of its words and hear those faint in the gentle winds of our hearts; always, for it is never too late.'",,,,October 13th 2017,[],Paperback,,9781483471389,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1513021985l/36913511._SY475_.jpg,4.57,[],99.0,1.0,,,,100.0,7.0,116,Lulu Publishing Services,"['5', '1', '1', '0', '0']",,[],,['Tiger Lewis']
Understanding Bible Prophecy for Yourself,,"['Christian Non Fiction', 'Spirituality', 'Christian']","Tim LaHaye's bestselling book (more than 110,000 copies sold) has been redesigned to make its content even more accessible to readers and updated to include timely information relevant to biblical prophecy and current events.This easy-to-follow guide offers the tools believers need to accurately interpret biblical prophecy. Includes: solid guidelines for accurately interpreting Bible prophecycharts that present a clear outline of the futurestep-by-step examples of how to interpret Bible passages on the rapture, second coming, and millennial kingdomexercises that help readers understand key Bible propheciesa comprehensive overview of God's plan for the futureThis resource leads readers to a deeper understanding of how to navigate the exciting and challenging days to come as they also discover the strength and peace of God's sovereignty.",,,06/01/92,August 1st 2009,[],ebook,,9780736934022,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389597759l/7807913.jpg,4.01,[],90.0,1.0,,,,91.0,97.0,256,Harvest House Publishers,"['40', '31', '17', '5', '4']",,[],,['Tim Lahaye']
Understanding,,"['Drama', 'Fiction', 'Contemporary', 'Novels']",,,,,June 5th 2015,[],Hardcover,,9781503574236,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1510017659l/26622595.jpg,4.22,[],184.0,2.0,,,,93.0,192.0,146,Xlibris,"['90', '79', '9', '4', '10']",,[],,['Timothy M. Nugent']
Un prince sans royaume,,"['Historical Fiction', 'Young Adult', 'Adventure', 'Historical', 'Mystery', 'Fiction', 'France', 'War', 'Death', 'Romance']","Poursuivi par les démons de son passé, Vango repart à l’aventure. A la fin des années trente, suspendu au sommet des gratte-ciel de New York, il affronte ses ennemis avec le moine Zefiro et retrouve la piste de celui qui a détruit sa famille. Sa quête le fait passer tout près de la belle Ethel, l’amour de sa vie, lors de la chute du dernier grand dirigeable qui manque le blesser à jamais. Il croit alors se retirer du monde pour toujours. Mais déjà la guerre envahit l’Europe et le remet sur les routes...",Vango #2,,10/29/11,October 6th 2011,[],Broché,,9782070638918,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327254585l/12502226.jpg,4.38,[],100.0,1.0,,,,98.0,1138.0,393,Gallimard Jeunesse,"['613', '364', '141', '15', '5']",,[],,['Timothée de Fombelle']
Un altro giro di giostra,,"['Nonfiction', 'Travel', 'Italian Literature', 'Italy', 'Asia', 'Biography', 'Memoir', 'Spirituality', 'Essays', 'Philosophy']","Viaggiare è sempre stato per Tiziano Terzani un modo di vivere e così, quando gli viene annunciato che la sua vita è ora in pericolo, mettersi in viaggio alla ricerca di una soluzione è la sua risposta istintiva. Solo che questo è un viaggio diverso da tutti gli altri, e anche il più difficile perché ogni passo, ogni scelta - a volte fra ragione e follia, fra scienza e magia - ha a che fare con la sua sopravvivenza. Alla fine il viaggio esterno alla ricerca di una cura si trasforma in un viaggio interiore, il viaggio di ritorno alle radici divine dell'uomo. Un libro sull'America, un libro sull'India, un libro sulla medicina classica e quella alternativa, un libro sulla ricerca della propria identità.",,Il Cammeo #415,10/29/04,March 1st 2004,['Tiziano Terzani'],Hardcover,,9788830421424,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330888809l/326934.jpg,4.33,[],100.0,1.0,,,,97.0,1921.0,576,Longanesi,"['997', '630', '240', '43', '11']",,"['India', 'United States of America', 'New York City, New York (United States)', 'New York State (United States)', 'Thailand', 'Hong Kong', 'Philippines']",,['Tiziano Terzani']
Use Your Head,,"['Self Help', 'Nonfiction', 'Psychology', 'Personal Development', 'Reference', 'Business', 'Education', 'Brain', 'Productivity', 'Inspirational']","Are you worried that you're not achieving your full potential? A few years after this classic book on how to improve your brainpower was first published, a fairly average student announced that he intended to try for a place at Cambridge University. His chances were assessed as slim', since his grades were usually unexceptional. But with the help of Use Your Head, he went on to achieve four As at A-level, two starred firsts at Cambridge and a top job with a multi-national company. Since 1974, Use Your Head has been translated into over 27 languages, has been published in five continents and 100 countries, has sold well over a million copies and still the demand increases! Use Your Head will: *Teach you the vital skills of Learning How to Think and Learn. *Increase your creative thinking and problem-solving capacity *Enable you to make the best of your brain *Provide you with both the confidence and the means to fulfil your own mental potential",,,10/30/74,May 8th 2003,[],Paperback,,9780563488996,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1175195011l/491312._SY475_.jpg,3.87,[],98.0,1.0,,,,92.0,1217.0,157,BBC Active,"['369', '443', '308', '67', '30']",,[],,['Tony Buzan']
Unlimited Power,The New Science Of Personal Achievement,Self-Help,"Anthony Robbins calls it the new science of personal achievement. You'll call it the best thing that ever happened to you. If you have ever dreamed of a better life, Unlimited Power will show you how to achieve the extraordinary quality of life you desire and deserve, and how to master your personal and professional life. Anthony Robbins has proven to millions through his books, tapes, and seminars that by harnessing the power of the mind you can do, have, achieve, and create anything you want for your life. He has shown heads of state, royalty, Olympic and professional athletes, movie stars, and children how to achieve. With Unlimited Power, he passionately and eloquently reveals the science of personal achievement and teaches you: * How to find out what you really want * The Seven Lies of Success * How to reprogram your mind in minutes to eliminate fears and phobias * The secret of creating instant rapport with anyone you meet * How to duplicate the success of others * The Five Keys to Wealth and Happiness Unlimited Power is a revolutionary fitness book for the mind. It will show you, step by step, how to perform at your peak while gaining emotional and financial freedom, attaining leadership and self-confidence, and winning the cooperation of others. It will give you the knowledge and the courage to remake yourself and your world. Unlimited Power is a guidebook to superior performance in an age of success.",,,,1997.0,,,0684845776,9780684845777,,http://books.google.com/books/content?id=qf1NuwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.22,,,,,,,,,448.0,,,23058.0,,,['Tony Robbins']
Uncharted TerriTORI,,"['Nonfiction', 'Memoir', 'Biography', 'Biography Memoir', 'Chick Lit', 'Autobiography', 'Humor', 'Audiobook', 'Contemporary', 'Adult']","Welcome to Los Angeles, birthplace and residence of Tori Spelling.It's not every Hollywood starlet whose name greets you on a Virgin Airways flight into la-la land. But Tori Spelling has come to accept that her life is a spectacle. Her name is her brand, and business is booming. Too bad when your job is to be yourself, you can't exactly take a break.Tori finally has everything she thought she wanted-a loving family and a successful career-but trying to live a normal life in Hollywood is a little weird. With the irresistible wit, attitude, and humor that fans have come to love, the New York Times bestselling author shares hilarious, heartwarming, and candid stories of juggling work, marriage, motherhood, and reality television cameras.",,,,June 15th 2010,[],Hardcover,,9781439187715,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1296911337l/7096013.jpg,3.6,[],88.0,1.0,,,,87.0,4873.0,214,Gallery Books,"['1111', '1451', '1697', '501', '113']",,[],,['Tori Spelling']
Uncharted,,"['Romance', 'Contemporary', 'Novella', 'Contemporary Romance', 'New Adult', 'Fiction', 'Chick Lit', 'Adult', 'Short Stories', 'Adult Fiction']","Tracey Garvis Graves - and Anna and T.J. - return in this companion novella to the New York Times bestseller On the Island.When twenty-three-year-old dot-com millionaire Owen Sparks walked away from his charmed life, he had one goal in mind: get as far away as possible from the people who resented his success, or had their hand out for a piece of it. A remote uncharted island halfway around the world seemed like a perfectly logical place to get away from it all. Calia Reed wasn't part of Owen's plans. The beautiful British girl - on holiday in the Maldives with her brother, James - made Owen wonder if getting away from it all might be a lot more enjoyable with a carefree girl who didn't know anything about the life he left behind. But Owen had no idea how much his carefully detailed plans would go awry. Nor did he realize that a decision he made would have such a catastrophic effect on two passengers who boarded a plane in Chicago. And when Owen shows up at Anna and T.J.'s door with an incredible story to tell, everyone involved will learn just how much their lives are intertwined. Uncharted includes an early look at Covet, coming September 2013.",On the Island #1.5,,,July 2nd 2013,"['Owen Sparks', 'Calia Reed', 'James Reed']",ebook,,9780698137141,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1363971188l/17268741.jpg,4.05,[],30.0,1.0,,,,96.0,7788.0,160,Penguin,"['2618', '3296', '1560', '276', '38']",,[],,['Tracey Garvis Graves']
Unblinded: One Man’s Courageous Journey through Darkness to Sight,,"['Drama', 'Contemporary', 'Book Club', 'Epic', 'Novels']",,,,,April 10th 2018,[],Paperback,,9781683507826,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1510609596l/36590307._SY475_.jpg,4.33,[],6731.0,75.0,,,,96.0,3139.0,220,Morgan James Publishing,"['1467', '1409', '145', '82', '36']",,[],,"['Traci Medford-Rosow', 'Kevin Coughlin']"
Under the Northern Lights,,"['Christian Fiction', 'Historical Fiction', 'Christian', 'Romance', 'Fiction', 'Christian Romance', 'Christian Historical Fiction', 'Historical', 'Historical Romance', 'Adult Fiction']","Bestselling author Tracie Peterson continues her saga of life and love in the rugged Alaskan Territory with the second volume of the ALASKAN QUEST series. When Pinkerton agent Helaina Beecham's obsession with capturing a dangerous fugitive dulls her judgment, she is kidnapped and carried off into the wilderness just as an early winter is approaching. Now her only hope is that Jacob Barringer--the man who has captured her heart--will find her before it is too late.(Alaskan Quest Book 2)",Alaskan Quest #2,,January 1st 2006,July 1st 2006,[],Paperback,,9780764227745,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1425798665l/64485.jpg,4.12,[],35.0,1.0,,,,95.0,2489.0,379,Bethany House Publishers,"['1029', '869', '475', '90', '26']",,[],,['Tracie Peterson']
Untitled,,"['Fantasy', 'Dragons', 'Adventure', 'Young Adult', 'Middle Grade', 'Fiction', 'Childrens', 'Animals']",,Wings of Fire #15,,,,[],,,9999999999999,,,4.59,[],95.0,1.0,,,,93.0,68.0,,,"['56', '6', '1', '0', '5']",,[],,['Tui T. Sutherland']
Unmasked,,"['Nonfiction', 'Biography', 'Memoir', 'Australia']","Telling the story of Turia's life before and after the fire, this young readers' this book unmasks the real Turia: funny, fierce, intelligent, flawed. With a new foreword from Turia, additional content and a new Q&A section, this edition covers topics such as confidence, goal-setting, family and friends and happiness that will resonate strongly with tweens and teens.Unmasked reveals the woman behind the headlines, and in so doing, uncovers the grace, humour and inner-steel that gets Turia Pitt through every day – and which leaves the rest of us watching on in amazement.",,Young Adult Edition,04/03/17,April 30th 2018,[],Paperback,,9780143790396,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1527211910l/40207004._SY475_.jpg,4.39,['Australian Book Industry Award (ABIA) Nominee for Biography (2018)'],99.0,1.0,,,,98.0,702.0,,Penguin Random House Australia Children's,"['382', '229', '76', '12', '3']",,[],,"['Turia Pitt', 'Bryce Corbett']"
Urdu Novel: Mohabbat Subha Ka Sitara Hai by Umera Ahmed,,[],"It is the first job interview of her life, and Romaisa is totally unqualified for the job, and she knows it. Just a high school graduate, she knows she can’t compete with other girls in the interview room, with their glossy degrees, glamorous appearances and polished looks. Clad in a long ‘chaadar’ and sporting a makeup-free face, Romaisa knows she is a misfit. Till she is spotted by the Prince Charming. Nabeel Sikandar, the knight in shining armor for Romaisa, hires her instantly as his secretary. Besotted with her, he marries her just after a month, against all odds. And like all fairy tales, this one too, only lasts a few moments.  Life has a way of acting as a spectator and throwing all kinds of surprises our way, just to see how we flounder. Widowed after few short months of marriage, Romaisa soon realizes how her life before Nabeel wasn’t half as bad. Humiliated, insulted, rejected and tortured, Romaisa passively endures, keeping her little daughter as her connection to sanity. And then the moment it seems the bleak night will last forever, the sun bursts in, full of glory and magnificence. The horse-ridden carriage had turned back into a pumpkin at the stroke of midnight, but the Prince has sent troops with the glass slipper to look for his lost Cinderella. Will the shoe fit Romaisa again?",,,,December 18th 2013,[],Kindle Edition,,B00HFAI6X6,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390249546l/20594839.jpg,3.61,[],82.0,1.0,,,,83.0,206.0,,UA-Books,"['56', '61', '54', '23', '12']",,[],,"['Umera Ahmed', 'Lubna Ikhlaq', 'Muhammad Farrukh Mahmood', 'Hasan Umar']"
Unknown Book 5623268,,[],,,,,,[],,,9999999999999,,,0.0,[],93.0,1.0,,,,,0.0,,,[],,[],,
Unknown Book 8431510,,[],,,,,,[],,,9999999999999,,,5.0,[],96.0,1.0,,,,100.0,1.0,,,[],,[],,['Unknown Author 509']
Unknown Book 11775787,,[],,,,,,[],,,9999999999999,,,4.0,[],96.0,1.0,,,,100.0,2.0,,,[],,[],,['Unknown Author 788']
Un mago de Terramar / Las Tumbas de Atuan,,"['Fantasy', 'Classics', 'Science Fiction', 'Fiction', 'Epic Fantasy', 'Spanish Literature']","En estas dos primeras novelas de la saga, las aventuras vividas por el joven mago Ged y la sacerdotisa Tenar los transformarán profundamente, les harán crecer y liberarse de sus miedos, y se convertirán en auténticos héroes que ayudarán a restablecer el equilibrio cósmico.",Earthsea Cycle #1-2,,11/06/68,June 30th 2005,[],Mass Market Paperback,,9788445076682,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1239733535l/6398450.jpg,4.0,[],93.0,1.0,,,,95.0,635.0,379,Booket,"['206', '261', '136', '24', '8']",,[],,['Ursula K. le Guin']
